epoch,train_mae_deg,val_mae_deg,val_mse,learning_rate,epoch_time_s,is_best
1,16.213311,13.178655,553.515472,0.00025,25.794,True
2,11.800404,10.433891,380.951184,0.00025,25.5724,True
3,10.25239,9.728642,354.65879,0.00025,27.5647,True
4,9.830553,9.53837,342.578907,0.00025,27.3865,True
5,9.696097,9.260747,329.158023,0.00025,25.4336,True
6,9.509909,9.156828,319.798021,0.00025,25.2297,True
7,9.387359,9.167872,314.184275,0.00025,25.184,True
8,9.247894,9.12702,308.010895,0.00025,24.9257,True
9,9.190987,8.964613,300.410911,0.00025,25.386,True
10,9.066151,8.934734,295.749557,0.00025,24.9162,True
11,9.030031,8.808697,289.839545,0.00025,25.0834,True
12,8.945728,8.611686,283.870602,0.00025,25.2082,True
13,8.878149,8.562772,279.627659,0.00025,25.4732,True
14,8.809277,8.551379,277.118682,0.00025,25.2456,True
15,8.793386,8.489894,274.278447,0.00025,25.412,True
16,8.740298,8.393,269.897621,0.00025,25.3412,True
17,8.650135,8.354882,266.288609,0.00025,25.115,True
18,8.695925,8.071777,258.628954,0.00025,25.3815,True
19,8.625798,8.025771,257.095533,0.00025,25.5065,True
20,8.50223,8.169973,259.17074,0.00025,25.1294,False
21,8.546496,7.908358,252.516625,0.00025,25.8698,True
22,8.418038,8.036837,253.970204,0.00025,25.2099,False
23,8.381746,8.162831,256.017148,0.00025,24.9969,False
24,8.364218,8.009867,250.13744,0.00025,25.5444,True
25,8.384256,7.777145,244.967903,0.00025,25.1652,True
26,8.280448,7.767387,244.702675,0.00025,25.2031,True
27,8.239355,7.670712,240.906101,0.00025,25.6591,True
28,8.181652,7.631858,239.569634,0.00025,25.5301,True
29,8.142637,7.564794,236.881732,0.00025,25.1648,True
30,8.084139,7.659724,237.3956,0.00025,25.2238,False
31,8.102065,7.511582,233.698406,0.00025,25.3186,True
32,8.072105,7.340348,229.38755,0.00025,25.2068,True
33,8.014256,7.192516,226.383952,0.00025,25.2449,True
34,7.99667,7.001859,221.591939,0.00025,25.078,True
35,7.920882,7.049706,221.153886,0.00025,25.4664,True
36,7.819676,7.346809,226.289946,0.00025,25.3022,False
37,7.917156,7.063467,220.134374,0.00025,25.2382,True
38,7.764228,7.323667,224.978257,0.00025,25.0792,False
39,7.849034,7.048735,218.360378,0.00025,25.2874,True
40,7.792469,6.899261,214.549258,0.00025,25.1444,True
41,7.727573,6.961644,214.925234,0.00025,25.4539,False
42,7.743403,6.843188,211.902182,0.00025,25.0996,True
43,7.663973,6.896214,213.052214,0.00025,25.1274,False
44,7.702863,6.673568,207.328494,0.00025,25.1091,True
45,7.636029,6.837477,211.26034,0.00025,25.1259,False
46,7.635688,6.657535,206.255757,0.00025,25.2966,True
47,7.574526,6.626251,205.284778,0.00025,25.2641,True
48,7.491438,6.86674,210.193221,0.00025,24.9829,False
49,7.59152,6.754714,207.525759,0.00025,25.0973,False
50,7.514516,6.722523,204.851913,0.00025,25.3701,True
51,7.516592,6.755058,205.15396,0.00025,25.1272,False
52,7.559243,6.486181,199.134335,0.00025,25.3454,True
53,7.435176,6.542306,200.123268,0.00025,25.495,False
54,7.431093,6.57784,201.631841,0.00025,24.9883,False
55,7.439147,6.426289,197.107145,0.00025,25.219,True
56,7.407689,6.475436,196.997983,0.00025,25.0184,True
57,7.355471,6.580627,199.579183,0.00025,25.4979,False
58,7.300966,6.737889,201.708162,0.00025,25.1598,False
59,7.400271,6.568377,197.270025,0.00025,25.3668,False
60,7.431629,6.352558,192.970615,0.00025,24.9895,True
61,7.252526,6.719497,201.098081,0.00025,25.1615,False
62,7.373961,6.440922,193.128204,0.00025,24.9906,False
63,7.348677,6.193637,188.215722,0.00025,25.6005,True
64,7.330021,6.148027,188.22233,0.00025,25.3388,False
65,7.219095,6.30312,191.497068,0.00025,25.0923,False
66,7.250146,6.262648,188.924596,0.00025,25.3949,False
67,7.213539,6.429772,192.35851,0.00025,25.2284,False
68,7.23397,6.427405,190.880684,0.00025,25.1106,False
69,7.279083,6.201536,186.327563,0.00025,25.3324,True
70,7.231476,6.1219,183.686324,0.00025,25.0964,True
71,7.210055,6.20704,185.49123,0.00025,25.4497,False
