test_name,collected_Yaw_r2,collected_Pitch_r2,collected_Yaw_rmse,collected_Pitch_rmse,collected_mean_abs_latency_ms,collected_avg_r2,collected_avg_rmse,collected_Yaw_r2_iqr,collected_Pitch_r2_iqr,collected_Yaw_rmse_iqr,collected_Pitch_rmse_iqr,collected_mean_abs_latency_ms_iqr,collected_avg_r2_iqr,collected_avg_rmse_iqr,secondary_Yaw_r2,secondary_Pitch_r2,secondary_Yaw_rmse,secondary_Pitch_rmse,secondary_mean_abs_latency_ms,secondary_avg_r2,secondary_avg_rmse,secondary_Yaw_r2_iqr,secondary_Pitch_r2_iqr,secondary_Yaw_rmse_iqr,secondary_Pitch_rmse_iqr,secondary_mean_abs_latency_ms_iqr,secondary_avg_r2_iqr,secondary_avg_rmse_iqr,collected_benchmark_Yaw_r2,collected_benchmark_Pitch_r2,collected_benchmark_Yaw_rmse,collected_benchmark_Pitch_rmse,collected_benchmark_mean_abs_latency_ms,collected_benchmark_avg_r2,collected_benchmark_avg_rmse,collected_benchmark_Yaw_r2_iqr,collected_benchmark_Pitch_r2_iqr,collected_benchmark_Yaw_rmse_iqr,collected_benchmark_Pitch_rmse_iqr,collected_benchmark_mean_abs_latency_ms_iqr,collected_benchmark_avg_r2_iqr,collected_benchmark_avg_rmse_iqr,secondary_benchmark_Yaw_r2,secondary_benchmark_Pitch_r2,secondary_benchmark_Yaw_rmse,secondary_benchmark_Pitch_rmse,secondary_benchmark_mean_abs_latency_ms,secondary_benchmark_avg_r2,secondary_benchmark_avg_rmse,secondary_benchmark_Yaw_r2_iqr,secondary_benchmark_Pitch_r2_iqr,secondary_benchmark_Yaw_rmse_iqr,secondary_benchmark_Pitch_rmse_iqr,secondary_benchmark_mean_abs_latency_ms_iqr,secondary_benchmark_avg_r2_iqr,secondary_benchmark_avg_rmse_iqr,overall_Yaw_r2,overall_Pitch_r2,overall_Yaw_rmse,overall_Pitch_rmse,overall_mean_abs_latency_ms,overall_avg_r2,overall_avg_rmse,overall_Yaw_r2_iqr,overall_Pitch_r2_iqr,overall_Yaw_rmse_iqr,overall_Pitch_rmse_iqr,overall_mean_abs_latency_ms_iqr,overall_avg_r2_iqr,overall_avg_rmse_iqr
tfNotFroz_cP1,0.5561,0.3663,11.3772,7.5263,2463.56,0.4612,9.4518,0.8554,0.8170,7.8673,8.4187,1374.3750,0.0221,8.7051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5561,0.3663,11.3772,7.5263,2463.56,0.4612,9.4518,0.8554,0.8170,7.8673,8.4187,1374.3750,0.0221,8.7051
tfNotFroz_cP2,0.3252,0.2388,17.9614,14.4097,1770.75,0.2820,16.1855,0.7824,0.4298,15.7412,19.2204,1995.0000,0.1187,12.2028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3252,0.2388,17.9614,14.4097,1770.75,0.2820,16.1855,0.7824,0.4298,15.7412,19.2204,1995.0000,0.1187,12.2028
tfNotFroz_cP3,0.4823,0.3045,12.3890,13.1800,1258.12,0.3934,12.7845,0.7891,0.5228,13.1157,11.9053,535.5000,0.0761,12.6280,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4823,0.3045,12.3890,13.1800,1258.12,0.3934,12.7845,0.7891,0.5228,13.1157,11.9053,535.5000,0.0761,12.6280,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4823,0.3045,12.3890,13.1800,1258.12,0.3934,12.7845,0.7891,0.5228,13.1157,11.9053,535.5000,0.0761,12.6280
tfNotFroz_cP4,0.5691,0.3613,9.9056,8.5873,3055.88,0.4652,9.2464,0.8695,0.8408,10.3064,9.7054,1879.8750,0.0116,7.5205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5691,0.3613,9.9056,8.5873,3055.88,0.4652,9.2464,0.8695,0.8408,10.3064,9.7054,1879.8750,0.0116,7.5205
tfNotFroz_cP6,0.5135,0.4270,9.3460,6.0791,351.86,0.4703,7.7126,0.8500,0.8455,8.8136,7.6109,265.5000,0.1441,4.8327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5135,0.4270,9.3460,6.0791,351.86,0.4703,7.7126,0.8500,0.8455,8.8136,7.6109,265.5000,0.1441,4.8327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5135,0.4270,9.3460,6.0791,351.86,0.4703,7.7126,0.8500,0.8455,8.8136,7.6109,265.5000,0.1441,4.8327
tfNotFroz_cP7,0.5580,0.4644,5.1539,4.0409,44.79,0.5112,4.5974,0.9568,0.9198,6.9560,6.0984,29.6250,0.1590,1.6242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5580,0.4644,5.1539,4.0409,44.79,0.5112,4.5974,0.9568,0.9198,6.9560,6.0984,29.6250,0.1590,1.6242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5580,0.4644,5.1539,4.0409,44.79,0.5112,4.5974,0.9568,0.9198,6.9560,6.0984,29.6250,0.1590,1.6242
tfNotFroz_cP9,0.5215,0.3627,8.1798,6.6479,141.56,0.4421,7.4138,0.8952,0.7592,11.3798,9.9085,66.3750,0.1239,3.7098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5215,0.3627,8.1798,6.6479,141.56,0.4421,7.4138,0.8952,0.7592,11.3798,9.9085,66.3750,0.1239,3.7098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5215,0.3627,8.1798,6.6479,141.56,0.4421,7.4138,0.8952,0.7592,11.3798,9.9085,66.3750,0.1239,3.7098
tfNotFroz_sP8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6380,0.4155,7.5592,7.9664,411.09,0.5268,7.7628,0.3472,0.8127,7.1064,9.9485,354.2375,0.1205,4.7745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6380,0.4155,7.5592,7.9664,411.09,0.5268,7.7628,0.3472,0.8127,7.1064,9.9485,354.2375,0.1205,4.7745,0.6380,0.4155,7.5592,7.9664,411.09,0.5268,7.7628,0.3472,0.8127,7.1064,9.9485,354.2375,0.1205,4.7745
