test_name,movement,collected_Yaw_r2,collected_Pitch_r2,collected_Yaw_rmse,collected_Pitch_rmse,collected_mean_abs_latency_ms,collected_avg_r2,collected_avg_rmse,collected_Yaw_r2_iqr,collected_Pitch_r2_iqr,collected_Yaw_rmse_iqr,collected_Pitch_rmse_iqr,collected_mean_abs_latency_ms_iqr,collected_avg_r2_iqr,collected_avg_rmse_iqr,secondary_Yaw_r2,secondary_Pitch_r2,secondary_Yaw_rmse,secondary_Pitch_rmse,secondary_mean_abs_latency_ms,secondary_avg_r2,secondary_avg_rmse,secondary_Yaw_r2_iqr,secondary_Pitch_r2_iqr,secondary_Yaw_rmse_iqr,secondary_Pitch_rmse_iqr,secondary_mean_abs_latency_ms_iqr,secondary_avg_r2_iqr,secondary_avg_rmse_iqr,collected_benchmark_Yaw_r2,collected_benchmark_Pitch_r2,collected_benchmark_Yaw_rmse,collected_benchmark_Pitch_rmse,collected_benchmark_mean_abs_latency_ms,collected_benchmark_avg_r2,collected_benchmark_avg_rmse,collected_benchmark_Yaw_r2_iqr,collected_benchmark_Pitch_r2_iqr,collected_benchmark_Yaw_rmse_iqr,collected_benchmark_Pitch_rmse_iqr,collected_benchmark_mean_abs_latency_ms_iqr,collected_benchmark_avg_r2_iqr,collected_benchmark_avg_rmse_iqr,secondary_benchmark_Yaw_r2,secondary_benchmark_Pitch_r2,secondary_benchmark_Yaw_rmse,secondary_benchmark_Pitch_rmse,secondary_benchmark_mean_abs_latency_ms,secondary_benchmark_avg_r2,secondary_benchmark_avg_rmse,secondary_benchmark_Yaw_r2_iqr,secondary_benchmark_Pitch_r2_iqr,secondary_benchmark_Yaw_rmse_iqr,secondary_benchmark_Pitch_rmse_iqr,secondary_benchmark_mean_abs_latency_ms_iqr,secondary_benchmark_avg_r2_iqr,secondary_benchmark_avg_rmse_iqr,overall_Yaw_r2,overall_Pitch_r2,overall_Yaw_rmse,overall_Pitch_rmse,overall_mean_abs_latency_ms,overall_avg_r2,overall_avg_rmse,overall_Yaw_r2_iqr,overall_Pitch_r2_iqr,overall_Yaw_rmse_iqr,overall_Pitch_rmse_iqr,overall_mean_abs_latency_ms_iqr,overall_avg_r2_iqr,overall_avg_rmse_iqr
step_15ms,2,-0.7113,0.0000,54.3374,9.1752,581.25,-0.3556,31.7563,1.1458,0.0000,18.3028,12.9370,716.2500,0.5729,11.0313,0.7927,0.0000,15.1758,11.4852,128.50,0.3964,13.3305,0.0887,0.0000,2.5567,9.1867,73.0000,0.0443,5.2853,-1.0674,0.0000,59.3135,7.3837,330.00,-0.5337,33.3486,0.9437,0.0000,12.2431,8.2281,315.0000,0.4718,12.0473,0.8754,0.0000,13.1467,8.4317,105.00,0.4377,10.7892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0909,0.0000,33.4512,10.4072,354.88,0.0454,21.9292,1.2389,0.0000,36.1446,14.3560,221.2500,0.6194,17.7331
step_15ms,3,-0.2585,0.0000,55.6895,15.6983,639.00,-0.1292,35.6939,1.0487,0.0000,21.6378,27.4478,600.0000,0.5244,15.1865,0.7885,0.0000,20.1430,12.6123,166.64,0.3943,16.3776,0.0829,0.0000,2.2960,5.5315,81.8200,0.0415,2.9187,-0.3567,0.0000,57.0747,18.9294,491.25,-0.1783,38.0020,0.6373,0.0000,11.1257,31.1915,588.7500,0.3187,17.5061,0.8713,0.0000,17.0146,14.5012,98.18,0.4356,15.7579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2999,0.0000,36.7314,14.0524,402.82,0.1500,25.3919,0.9166,0.0000,34.0222,14.6268,552.6150,0.4583,19.7165
step_15ms,4,-18.1516,0.0000,48.8791,8.0391,615.00,-9.0758,28.4591,27.9975,0.0000,48.5014,2.8011,855.0000,13.9987,23.2604,-0.4122,0.0000,9.2483,2.1472,NaN,-0.2061,5.6977,0.3895,0.0000,2.3586,0.3102,NaN,0.1948,1.8164,-28.9425,0.0000,64.3113,1.7500,225.00,-14.4713,33.0306,46.0245,0.0000,61.5941,1.0879,60.0000,23.0123,31.3976,0.7267,0.0000,6.5701,1.9871,NaN,0.3634,4.2786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.9642,0.0000,30.5880,5.3198,615.00,-4.9821,17.9539,7.3213,0.0000,31.4423,2.1334,855.0000,3.6606,17.0709
step_15ms,5,0.0000,-0.7958,47.8004,27.7229,607.50,-0.3979,37.7616,0.0000,0.3299,65.1248,4.1905,825.0000,0.1650,33.8564,0.0000,0.8076,5.2394,6.9544,295.00,0.4038,6.0969,0.0000,0.1357,2.1493,1.9846,112.5000,0.0679,0.9429,0.0000,-0.9762,72.6097,28.3539,285.00,-0.4881,50.4818,0.0000,0.7219,19.5993,6.6738,307.5000,0.3610,14.2523,0.0000,0.9046,6.9402,5.7792,240.00,0.4523,6.3597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.0558,28.1569,18.1374,473.57,-0.0279,23.1471,0.0000,1.5002,27.6907,20.4065,412.5000,0.7501,24.0381
step_15ms,6,0.0000,-0.3098,44.8769,47.8592,678.00,-0.1549,46.3680,0.0000,0.2576,46.3565,8.6760,960.0000,0.1288,18.7116,0.0000,0.8699,9.4837,13.4975,166.47,0.4349,11.4906,0.0000,0.0524,8.3918,3.1560,66.8325,0.0262,6.0530,0.0000,-0.2000,64.0921,44.7762,450.00,-0.1000,54.4341,0.0000,0.4194,30.3820,4.8820,510.0000,0.2097,15.0147,0.0000,0.8818,22.8713,13.5393,129.64,0.4409,18.2053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.2347,28.5416,31.9999,450.65,0.1173,30.2708,0.0000,1.2504,36.0382,35.4679,350.3600,0.6252,35.9410
step_15ms,7,-3.3575,-0.8983,37.7052,28.2524,549.00,-2.1279,32.9788,4.3168,0.3268,23.5258,4.3364,735.0000,2.6234,13.1838,-0.1803,0.0455,12.0751,9.5480,860.00,-0.0674,10.8115,0.5637,0.2816,4.0074,3.3003,870.0000,0.2176,1.8883,-5.6994,-1.1385,48.0974,28.9538,225.00,-3.4190,38.5256,5.5815,1.0104,21.5842,9.0948,187.5000,3.9273,17.5021,0.5510,0.8645,12.2056,6.7040,NaN,0.7078,9.4548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.6630,-0.3949,24.0358,18.2767,665.62,-1.0290,21.1563,2.1818,1.2348,14.7545,17.3045,787.5000,1.5166,16.6664
step_15ms,8,-0.8299,-0.5185,54.6777,51.8398,814.50,-0.6742,53.2587,1.4578,0.3142,21.3867,8.9529,1432.5000,0.7424,10.1536,0.6380,0.6069,21.2274,22.4096,165.31,0.6225,21.8185,0.2653,0.2037,6.7121,4.4258,42.1875,0.1221,1.7109,-1.1344,-0.5193,57.6634,50.6875,235.00,-0.8268,54.1755,1.5294,0.1995,20.1741,6.4487,172.5000,0.8579,10.9064,0.8943,0.6747,12.8044,22.4673,158.75,0.7845,17.6359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0470,0.0817,36.8375,36.1437,525.97,0.0173,36.4906,1.1987,1.1579,29.4363,27.5318,276.2500,0.9975,26.2742
step_15ms,9,0.0000,0.0000,39.6770,16.3270,NaN,0.0000,28.0020,0.0000,0.0000,39.2112,28.1713,NaN,0.0000,29.0820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,55.8247,7.7427,NaN,0.0000,31.7837,0.0000,0.0000,62.1291,7.9730,NaN,0.0000,22.2085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,39.6770,16.3270,NaN,0.0000,28.0020,0.0000,0.0000,39.2112,28.1713,NaN,0.0000,29.0820
step_20ms,1,-2.3299,0.0000,32.9118,21.7759,573.50,-1.1650,27.3439,1.4112,0.0000,10.3487,28.5123,232.5000,0.7056,26.5457,-0.9095,0.0000,12.8335,10.9885,NaN,-0.4548,11.9110,1.0224,0.0000,0.7366,5.8469,NaN,0.5112,2.4982,-6.0602,0.0000,48.6430,4.1809,434.00,-3.0301,26.4119,6.0708,0.0000,26.6832,3.1564,NaN,3.0354,14.9198,0.1337,0.0000,13.7395,4.0425,NaN,0.0669,8.8910,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.6843,0.0000,23.7853,16.8725,573.50,-0.8421,20.3289,1.7206,0.0000,8.5213,12.9507,232.5000,0.8603,10.9640
step_20ms,2,-0.6449,0.0000,53.4390,13.0381,1147.00,-0.3224,33.2386,0.9768,0.0000,15.0988,16.9330,976.5000,0.4884,18.2516,0.2013,0.0000,30.5096,11.2214,558.00,0.1007,20.8655,0.1651,0.0000,0.7991,7.0861,0.0000,0.0826,4.1746,-0.9709,0.0000,57.7644,10.8912,1131.50,-0.4854,34.3278,1.3751,0.0000,19.0674,16.3848,728.5000,0.6876,17.7261,0.3765,0.0000,29.4124,6.0133,NaN,0.1883,17.7128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1936,0.0000,41.2100,12.0692,999.75,-0.0968,26.6396,0.4417,0.0000,17.4116,12.9254,821.5000,0.2208,7.2302
step_20ms,3,-0.3182,0.0000,57.8682,19.4406,847.33,-0.1591,38.6544,0.6333,0.0000,14.6357,37.2542,294.5000,0.3166,23.1577,0.1540,0.0000,40.7180,11.8904,826.67,0.0770,26.3042,0.0934,0.0000,1.3960,4.0388,155.0000,0.0467,2.4042,-0.4096,0.0000,58.9191,20.5963,976.50,-0.2048,39.7577,0.4242,0.0000,11.0229,37.0534,294.5000,0.2121,24.1518,0.2495,0.0000,41.0922,10.7775,NaN,0.1247,25.9348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0663,0.0000,48.7214,15.4138,840.44,-0.0332,32.0676,0.4870,0.0000,15.3914,11.4976,248.0000,0.2435,10.9631
step_20ms,4,-16.1158,0.0000,47.6381,14.0536,651.00,-8.0579,30.8458,23.3470,0.0000,40.0394,21.2415,589.0000,11.6735,21.3811,-0.4168,0.0000,11.8137,2.2524,992.00,-0.2084,7.0331,0.1673,0.0000,0.8951,1.1562,NaN,0.0836,1.1569,-25.3961,0.0000,61.3265,12.2023,764.67,-12.6981,36.7644,39.8500,0.0000,55.7525,10.5431,310.0000,19.9250,33.6084,0.0348,0.0000,12.3478,2.9777,NaN,0.0174,7.6627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.8701,0.0000,31.1038,8.6069,719.20,-4.4350,19.8553,6.4838,0.0000,27.3313,1.4382,620.0000,3.2419,13.0944
step_20ms,5,0.0000,-1.4066,41.8807,30.1462,682.00,-0.7033,36.0135,0.0000,0.2732,53.8194,4.5274,434.0000,0.1366,31.9117,0.0000,0.2171,5.8060,15.0068,909.33,0.1085,10.4064,0.0000,0.0856,4.5911,3.3329,217.0000,0.0428,0.4127,0.0000,-2.1382,63.4961,33.6433,661.33,-1.0691,48.5697,0.0000,1.6442,22.1354,9.9225,403.0000,0.8221,17.7973,0.0000,0.1720,10.4130,17.0224,930.00,0.0860,13.7177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.6572,25.2309,23.1588,767.25,-0.3286,24.1948,0.0000,0.8911,26.5467,11.1140,294.5000,0.4456,19.0392
