test_name,movement,collected_Yaw_r2,collected_Pitch_r2,collected_Yaw_rmse,collected_Pitch_rmse,collected_mean_abs_latency_ms,collected_avg_r2,collected_avg_rmse,collected_Yaw_r2_iqr,collected_Pitch_r2_iqr,collected_Yaw_rmse_iqr,collected_Pitch_rmse_iqr,collected_mean_abs_latency_ms_iqr,collected_avg_r2_iqr,collected_avg_rmse_iqr,secondary_Yaw_r2,secondary_Pitch_r2,secondary_Yaw_rmse,secondary_Pitch_rmse,secondary_mean_abs_latency_ms,secondary_avg_r2,secondary_avg_rmse,secondary_Yaw_r2_iqr,secondary_Pitch_r2_iqr,secondary_Yaw_rmse_iqr,secondary_Pitch_rmse_iqr,secondary_mean_abs_latency_ms_iqr,secondary_avg_r2_iqr,secondary_avg_rmse_iqr,collected_benchmark_Yaw_r2,collected_benchmark_Pitch_r2,collected_benchmark_Yaw_rmse,collected_benchmark_Pitch_rmse,collected_benchmark_mean_abs_latency_ms,collected_benchmark_avg_r2,collected_benchmark_avg_rmse,collected_benchmark_Yaw_r2_iqr,collected_benchmark_Pitch_r2_iqr,collected_benchmark_Yaw_rmse_iqr,collected_benchmark_Pitch_rmse_iqr,collected_benchmark_mean_abs_latency_ms_iqr,collected_benchmark_avg_r2_iqr,collected_benchmark_avg_rmse_iqr,secondary_benchmark_Yaw_r2,secondary_benchmark_Pitch_r2,secondary_benchmark_Yaw_rmse,secondary_benchmark_Pitch_rmse,secondary_benchmark_mean_abs_latency_ms,secondary_benchmark_avg_r2,secondary_benchmark_avg_rmse,secondary_benchmark_Yaw_r2_iqr,secondary_benchmark_Pitch_r2_iqr,secondary_benchmark_Yaw_rmse_iqr,secondary_benchmark_Pitch_rmse_iqr,secondary_benchmark_mean_abs_latency_ms_iqr,secondary_benchmark_avg_r2_iqr,secondary_benchmark_avg_rmse_iqr,overall_Yaw_r2,overall_Pitch_r2,overall_Yaw_rmse,overall_Pitch_rmse,overall_mean_abs_latency_ms,overall_avg_r2,overall_avg_rmse,overall_Yaw_r2_iqr,overall_Pitch_r2_iqr,overall_Yaw_rmse_iqr,overall_Pitch_rmse_iqr,overall_mean_abs_latency_ms_iqr,overall_avg_r2_iqr,overall_avg_rmse_iqr
filter_base,2,-0.3494,0.0000,48.7159,20.6834,5529.00,-0.1747,34.6997,0.3746,0.0000,6.2816,21.2213,3540.0000,0.1873,15.7920,0.5468,0.0000,22.8978,15.1406,380.56,0.2734,19.0192,0.1703,0.0000,1.2598,8.3168,138.3225,0.0852,3.1796,-0.5447,0.0000,51.2829,26.1928,3896.62,-0.2723,38.7378,0.7831,0.0000,11.9184,12.9882,2557.8750,0.3915,14.6960,0.5979,0.0000,23.6080,9.9758,288.75,0.2989,16.7919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1286,0.0000,34.9463,17.7272,2783.16,0.0643,26.3367,0.7021,0.0000,21.7995,15.3614,2151.2400,0.3510,12.9939
filter_base,3,-0.1045,0.0000,52.7829,21.2778,4311.43,-0.0522,37.0303,0.7255,0.0000,16.0152,24.9940,3993.7500,0.3628,12.1229,0.6158,0.0000,27.2719,18.5184,341.19,0.3079,22.8951,0.1827,0.0000,5.4032,4.6314,124.1800,0.0914,4.0685,-0.0354,0.0000,50.1109,25.7441,5697.75,-0.0177,37.9275,0.6377,0.0000,12.0939,26.3327,3420.7500,0.3188,10.8413,0.6649,0.0000,27.4541,17.3563,353.57,0.3325,22.4052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2797,0.0000,39.1770,19.8061,2193.97,0.1398,29.4916,0.5477,0.0000,20.7731,9.2450,2818.3950,0.2739,12.8166
filter_base,4,-14.1291,0.0000,46.7433,15.9773,14935.71,-7.0646,31.3603,20.6043,0.0000,39.7362,17.8643,8334.7500,10.3021,12.3447,-0.9618,0.0000,11.7050,6.2622,2546.31,-0.4809,8.9836,0.5095,0.0000,2.7346,1.6487,2704.2750,0.2547,1.9831,-20.6649,0.0000,57.5845,16.4660,12260.25,-10.3325,37.0253,24.7094,0.0000,35.2468,12.0661,6396.0000,12.3547,26.0700,0.4924,0.0000,8.9512,8.6865,807.86,0.2462,8.8189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.0519,0.0000,30.5718,11.4934,9217.53,-4.0259,21.0326,11.7837,0.0000,39.8732,4.6243,13765.1200,5.8918,16.6046
filter_base,5,0.0000,-1.6079,40.8094,31.5977,10809.64,-0.8039,36.2036,0.0000,1.5681,31.4137,12.5727,2823.7500,0.7841,22.8992,0.0000,0.5143,6.8289,11.5369,3589.95,0.2572,9.1829,0.0000,0.2257,2.2222,2.9633,2585.2050,0.1129,1.9985,0.0000,-2.5942,57.8559,37.0744,11146.12,-1.2971,47.4651,0.0000,3.1995,24.9753,18.6819,1450.8750,1.5997,11.2036,0.0000,0.6422,11.4433,11.1927,2997.86,0.3211,11.3180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.6284,25.1261,22.3389,7477.48,-0.3142,23.7325,0.0000,1.1642,36.9304,17.4279,8824.5000,0.5821,26.2834
filter_base,6,0.0000,-0.1026,33.8124,43.6819,5899.25,-0.0513,38.7471,0.0000,0.2266,25.7937,6.4555,4312.5000,0.1133,20.1666,0.0000,0.6162,11.9044,23.3461,857.55,0.3081,17.6253,0.0000,0.1406,7.8578,4.0293,715.6625,0.0703,2.8192,0.0000,-0.0018,44.5713,40.6756,5714.00,-0.0009,42.6235,0.0000,0.3215,13.9243,5.1144,4802.2500,0.1608,11.2597,0.0000,0.6468,25.9783,23.3985,348.21,0.3234,24.6884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.2291,23.7010,34.2961,3378.40,0.1146,28.9986,0.0000,0.6307,29.5908,18.8232,3760.6025,0.3153,21.6911
filter_base,7,-1.6992,-0.6832,32.2017,26.8008,11274.00,-1.1912,29.5013,0.4841,0.4586,4.6177,5.1176,6942.7500,0.4713,5.0957,-1.1400,-0.1038,16.7387,11.6948,2722.76,-0.6219,14.2167,0.8607,0.2037,3.1609,1.1789,4159.0200,0.4572,0.7743,-2.4236,-0.9195,34.9470,27.9275,14884.50,-1.6716,31.4373,1.8355,0.6805,10.0552,5.9086,17703.0000,1.2580,7.9819,0.0904,0.6243,17.3677,11.1624,382.50,0.3574,14.2650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4010,-0.3742,23.9547,18.7443,6713.34,-0.8876,21.3495,0.5127,0.8907,10.4102,13.2341,3906.6900,0.7052,12.1977
filter_base,8,-0.4304,-0.4169,49.3588,49.4897,17271.00,-0.4237,49.4243,0.8314,0.5857,16.7653,9.7429,7495.8750,0.2662,4.1078,0.1583,0.3182,33.4579,29.7793,309.01,0.2382,31.6186,0.1427,0.2907,3.6821,6.8269,119.2350,0.1565,3.9145,-0.3956,-0.4409,47.4489,48.4756,25578.50,-0.4183,47.9622,0.5397,0.3231,8.0613,9.7008,29641.5000,0.4885,5.6718,0.3697,0.4382,31.2672,29.5194,385.71,0.4039,30.3933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1165,-0.0249,40.8783,38.9775,7578.43,-0.0707,39.9279,0.5891,0.8860,10.0601,19.6288,5750.1975,0.6298,16.7325
filter_base,9,0.0000,0.0000,37.0544,27.8326,NaN,0.0000,32.4435,0.0000,0.0000,44.5724,30.4457,NaN,0.0000,31.9780,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,44.6549,31.8202,NaN,0.0000,38.2376,0.0000,0.0000,32.1556,23.1396,NaN,0.0000,32.2424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,37.0544,27.8326,NaN,0.0000,32.4435,0.0000,0.0000,44.5724,30.4457,NaN,0.0000,31.9780
filter_naive_minmax,1,-0.3154,0.0000,24.4981,11.4569,7264.25,-0.1577,17.9775,0.1279,0.0000,2.5577,14.7421,1486.8750,0.0639,7.2789,-2.3138,0.0000,16.4604,11.0665,2075.70,-1.1569,13.7635,2.0966,0.0000,2.7376,4.5618,1146.2500,1.0483,0.4066,-0.3792,0.0000,25.1716,11.4506,1057.50,-0.1896,18.3111,0.0685,0.0000,1.3971,8.3991,279.0000,0.0343,4.8981,-0.0694,0.0000,15.2572,13.5135,940.38,-0.0347,14.3853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2238,0.0000,20.8446,11.2795,4905.82,-0.6119,16.0620,1.3657,0.0000,6.6833,6.8128,1524.1250,0.6829,4.3146
filter_naive_minmax,2,-0.4659,0.0000,51.7207,11.1375,8619.64,-0.2330,31.4291,0.1041,0.0000,2.8043,15.5241,6945.7500,0.0521,9.2596,-0.5138,0.0000,41.6708,12.6205,1636.93,-0.2569,27.1456,0.2687,0.0000,4.4049,1.6238,2192.8800,0.1343,3.1304,-0.4472,0.0000,50.7370,7.6739,1945.88,-0.2236,29.2055,0.1374,0.0000,2.5791,5.0667,1198.1250,0.0687,3.3791,0.1940,0.0000,33.4235,12.1737,233.75,0.0970,22.7986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4915,0.0000,46.3608,11.9284,4895.53,-0.2457,29.1446,0.1452,0.0000,9.9436,4.5704,3785.8450,0.0726,5.0160
