test_name,movement,collected_Yaw_r2,collected_Pitch_r2,collected_Yaw_rmse,collected_Pitch_rmse,collected_mean_abs_latency_ms,collected_avg_r2,collected_avg_rmse,collected_Yaw_r2_iqr,collected_Pitch_r2_iqr,collected_Yaw_rmse_iqr,collected_Pitch_rmse_iqr,collected_mean_abs_latency_ms_iqr,collected_avg_r2_iqr,collected_avg_rmse_iqr,secondary_Yaw_r2,secondary_Pitch_r2,secondary_Yaw_rmse,secondary_Pitch_rmse,secondary_mean_abs_latency_ms,secondary_avg_r2,secondary_avg_rmse,secondary_Yaw_r2_iqr,secondary_Pitch_r2_iqr,secondary_Yaw_rmse_iqr,secondary_Pitch_rmse_iqr,secondary_mean_abs_latency_ms_iqr,secondary_avg_r2_iqr,secondary_avg_rmse_iqr,collected_benchmark_Yaw_r2,collected_benchmark_Pitch_r2,collected_benchmark_Yaw_rmse,collected_benchmark_Pitch_rmse,collected_benchmark_mean_abs_latency_ms,collected_benchmark_avg_r2,collected_benchmark_avg_rmse,collected_benchmark_Yaw_r2_iqr,collected_benchmark_Pitch_r2_iqr,collected_benchmark_Yaw_rmse_iqr,collected_benchmark_Pitch_rmse_iqr,collected_benchmark_mean_abs_latency_ms_iqr,collected_benchmark_avg_r2_iqr,collected_benchmark_avg_rmse_iqr,secondary_benchmark_Yaw_r2,secondary_benchmark_Pitch_r2,secondary_benchmark_Yaw_rmse,secondary_benchmark_Pitch_rmse,secondary_benchmark_mean_abs_latency_ms,secondary_benchmark_avg_r2,secondary_benchmark_avg_rmse,secondary_benchmark_Yaw_r2_iqr,secondary_benchmark_Pitch_r2_iqr,secondary_benchmark_Yaw_rmse_iqr,secondary_benchmark_Pitch_rmse_iqr,secondary_benchmark_mean_abs_latency_ms_iqr,secondary_benchmark_avg_r2_iqr,secondary_benchmark_avg_rmse_iqr,overall_Yaw_r2,overall_Pitch_r2,overall_Yaw_rmse,overall_Pitch_rmse,overall_mean_abs_latency_ms,overall_avg_r2,overall_avg_rmse,overall_Yaw_r2_iqr,overall_Pitch_r2_iqr,overall_Yaw_rmse_iqr,overall_Pitch_rmse_iqr,overall_mean_abs_latency_ms_iqr,overall_avg_r2_iqr,overall_avg_rmse_iqr
tfNotFroz_cP2,2,0.6359,0.0000,26.2967,15.3567,2853.00,0.3180,20.8267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6359,0.0000,26.2967,15.3567,2853.00,0.3180,20.8267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tfNotFroz_cP2,3,0.7824,0.0000,24.2478,27.1522,246.00,0.3912,25.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7824,0.0000,24.2478,27.1522,246.00,0.3912,25.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tfNotFroz_cP2,4,0.8576,0.0000,5.2512,0.6186,304.50,0.4288,2.9349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8576,0.0000,5.2512,0.6186,304.50,0.4288,2.9349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tfNotFroz_cP2,5,0.0000,0.5625,10.5555,14.4014,2340.00,0.2812,12.4785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.5625,10.5555,14.4014,2340.00,0.2812,12.4785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tfNotFroz_cP2,6,0.0000,0.7865,29.1479,20.2147,529.50,0.3932,24.6813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.7865,29.1479,20.2147,529.50,0.3932,24.6813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tfNotFroz_cP2,7,0.4294,0.3705,16.4715,17.3007,1720.50,0.4000,16.8861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4294,0.3705,16.4715,17.3007,1720.50,0.4000,16.8861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tfNotFroz_cP2,8,0.8182,0.4298,18.7589,33.2235,534.00,0.6240,25.9912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8182,0.4298,18.7589,33.2235,534.00,0.6240,25.9912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tfNotFroz_cP2,9,0.0000,0.0000,3.1638,0.4249,NaN,0.0000,1.7944,0.0000,0.0000,0.0000,0.0000,NaN,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,3.1638,0.4249,NaN,0.0000,1.7944,0.0000,0.0000,0.0000,0.0000,NaN,0.0000,0.0000
tfNotFroz_cP3,1,0.3127,0.0000,18.3065,6.7414,6376.50,0.1563,12.5239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3127,0.0000,18.3065,6.7414,6376.50,0.1563,12.5239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3127,0.0000,18.3065,6.7414,6376.50,0.1563,12.5239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tfNotFroz_cP3,2,0.7447,0.0000,22.2936,18.6467,1089.00,0.3724,20.4702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7447,0.0000,22.2936,18.6467,1089.00,0.3724,20.4702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7447,0.0000,22.2936,18.6467,1089.00,0.3724,20.4702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
