test_name,movement,collected_Yaw_r2,collected_Pitch_r2,collected_Yaw_rmse,collected_Pitch_rmse,collected_mean_abs_latency_ms,collected_avg_r2,collected_avg_rmse,collected_Yaw_r2_iqr,collected_Pitch_r2_iqr,collected_Yaw_rmse_iqr,collected_Pitch_rmse_iqr,collected_mean_abs_latency_ms_iqr,collected_avg_r2_iqr,collected_avg_rmse_iqr,secondary_Yaw_r2,secondary_Pitch_r2,secondary_Yaw_rmse,secondary_Pitch_rmse,secondary_mean_abs_latency_ms,secondary_avg_r2,secondary_avg_rmse,secondary_Yaw_r2_iqr,secondary_Pitch_r2_iqr,secondary_Yaw_rmse_iqr,secondary_Pitch_rmse_iqr,secondary_mean_abs_latency_ms_iqr,secondary_avg_r2_iqr,secondary_avg_rmse_iqr,collected_benchmark_Yaw_r2,collected_benchmark_Pitch_r2,collected_benchmark_Yaw_rmse,collected_benchmark_Pitch_rmse,collected_benchmark_mean_abs_latency_ms,collected_benchmark_avg_r2,collected_benchmark_avg_rmse,collected_benchmark_Yaw_r2_iqr,collected_benchmark_Pitch_r2_iqr,collected_benchmark_Yaw_rmse_iqr,collected_benchmark_Pitch_rmse_iqr,collected_benchmark_mean_abs_latency_ms_iqr,collected_benchmark_avg_r2_iqr,collected_benchmark_avg_rmse_iqr,secondary_benchmark_Yaw_r2,secondary_benchmark_Pitch_r2,secondary_benchmark_Yaw_rmse,secondary_benchmark_Pitch_rmse,secondary_benchmark_mean_abs_latency_ms,secondary_benchmark_avg_r2,secondary_benchmark_avg_rmse,secondary_benchmark_Yaw_r2_iqr,secondary_benchmark_Pitch_r2_iqr,secondary_benchmark_Yaw_rmse_iqr,secondary_benchmark_Pitch_rmse_iqr,secondary_benchmark_mean_abs_latency_ms_iqr,secondary_benchmark_avg_r2_iqr,secondary_benchmark_avg_rmse_iqr,overall_Yaw_r2,overall_Pitch_r2,overall_Yaw_rmse,overall_Pitch_rmse,overall_mean_abs_latency_ms,overall_avg_r2,overall_avg_rmse,overall_Yaw_r2_iqr,overall_Pitch_r2_iqr,overall_Yaw_rmse_iqr,overall_Pitch_rmse_iqr,overall_mean_abs_latency_ms_iqr,overall_avg_r2_iqr,overall_avg_rmse_iqr
arch_naive_ann2,4,-2.6927,0.0000,24.8795,13.7685,1116.00,-1.3464,19.3240,1.9322,0.0000,8.4573,4.7544,620.0000,0.9661,3.9160,-0.2553,0.0000,10.1924,3.0325,667.53,-0.1277,6.6124,0.3980,0.0000,1.5814,1.6768,108.5000,0.1990,1.7547,-3.7862,0.0000,28.3765,17.5456,1116.00,-1.8931,22.9611,2.5599,0.0000,7.1763,9.3994,620.0000,1.2799,8.2860,0.4809,0.0000,9.0557,4.7468,728.50,0.2404,6.9013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5678,0.0000,18.1008,8.8134,835.71,-0.7839,13.4571,3.0870,0.0000,13.2312,8.2017,294.5000,1.5435,10.0463
arch_naive_ann2,5,0.0000,-0.4740,12.8403,25.3527,682.00,-0.2370,19.0965,0.0000,0.6086,10.1551,6.7330,558.0000,0.3043,7.0147,0.0000,0.5174,4.8182,11.7399,638.60,0.2587,8.2790,0.0000,0.0904,2.3728,2.6954,465.0000,0.0452,2.1018,0.0000,-0.3671,11.2946,23.8635,434.00,-0.1836,17.5790,0.0000,0.2680,7.3437,4.1213,372.0000,0.1340,3.7267,0.0000,0.3206,7.6195,15.4194,1178.00,0.1603,11.5194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.0165,9.1378,19.0699,654.88,-0.0082,14.1038,0.0000,0.7835,10.9914,11.5401,596.7500,0.3917,9.3005
arch_naive_ann2,6,0.0000,-0.4263,14.2452,50.1372,1103.60,-0.2132,32.1912,0.0000,0.2487,9.7813,6.1068,496.0000,0.1244,7.2861,0.0000,0.5930,9.5047,24.1263,458.80,0.2965,16.8155,0.0000,0.0338,2.4881,0.8749,155.0000,0.0169,1.1141,0.0000,-0.3944,12.9414,48.6008,1162.50,-0.1972,30.7711,0.0000,0.1537,4.5747,4.4225,573.5000,0.0769,4.6238,0.0000,0.4939,13.4186,28.0162,558.00,0.2470,20.7174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0442,12.0573,38.1322,781.20,0.0221,25.0947,0.0000,0.9793,5.4579,25.5080,426.2500,0.4897,13.6229
arch_naive_ann2,7,-0.8015,-0.4452,27.3600,25.1636,1116.00,-0.6234,26.2618,1.4951,0.7791,12.3380,8.3565,651.0000,0.5713,4.0951,0.0237,-0.3002,12.2893,13.1183,527.00,-0.1383,12.7038,0.3749,0.5007,2.0038,1.9125,31.0000,0.4215,1.4337,-0.6416,-0.3286,25.2867,23.5856,1116.00,-0.4851,24.4361,0.8558,0.3119,7.3667,4.2569,651.0000,0.3710,3.6230,0.4498,0.3446,13.5097,14.7452,NaN,0.3972,14.1274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3614,-0.3679,19.3223,18.7394,919.67,-0.3646,19.0309,0.9176,0.6306,10.4587,8.3683,496.0000,0.9451,13.5415
arch_naive_ann2,8,-0.5733,-0.4539,51.5719,50.7442,977.53,-0.5136,51.1581,0.9605,0.4423,17.1587,11.2697,516.6700,0.4123,5.6731,0.4036,0.4231,28.3925,27.7702,544.42,0.4133,28.0813,0.1227,0.1730,2.2139,3.3022,258.3300,0.0979,1.4027,-0.4284,-0.3762,48.1818,48.2471,989.42,-0.4023,48.2145,0.4131,0.2984,7.9128,8.1419,751.7525,0.2196,2.6990,0.4942,0.3158,28.0151,32.5826,NaN,0.4050,30.2989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0523,0.0138,39.2095,38.4914,760.98,-0.0192,38.8505,0.7104,0.8770,17.6793,22.0676,464.9975,0.8052,21.6551
arch_naive_ann2,9,0.0000,0.0000,25.0546,20.4887,NaN,0.0000,22.7716,0.0000,0.0000,18.6031,6.5350,NaN,0.0000,9.6761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,19.6819,13.4881,NaN,0.0000,16.5850,0.0000,0.0000,12.7553,6.1194,NaN,0.0000,9.1649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,25.0546,20.4887,NaN,0.0000,22.7716,0.0000,0.0000,18.6031,6.5350,NaN,0.0000,9.6761
arch_rcnn,1,-1.9358,0.0000,31.8164,18.9355,821.88,-0.9679,25.3760,2.1351,0.0000,14.2728,25.0023,586.8750,1.0676,22.1482,-2.5623,0.0000,15.3552,11.9272,780.00,-1.2811,13.6412,4.7654,0.0000,8.2210,3.3942,NaN,2.3827,4.1229,-4.5366,0.0000,44.7803,6.3265,1096.88,-2.2683,25.5534,4.3189,0.0000,20.4134,5.6300,151.8750,2.1595,13.0217,0.6122,0.0000,9.1875,4.2736,NaN,0.3061,6.7306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.2205,0.0000,24.3340,15.7499,815.89,-1.1103,20.0420,3.8719,0.0000,7.7499,13.7477,453.7500,1.9359,10.0328
arch_rcnn,2,-0.4325,0.0000,49.4702,11.0403,853.61,-0.2162,30.2553,0.7576,0.0000,12.0774,15.8329,898.1250,0.3788,14.2794,0.8024,0.0000,14.9973,13.2696,464.22,0.4012,14.1335,0.0956,0.0000,2.8479,10.3045,54.0700,0.0478,4.3879,-0.7667,0.0000,54.2581,10.3346,996.00,-0.3833,32.2963,1.3538,0.0000,20.4093,9.9501,460.5000,0.6769,17.4214,0.8633,0.0000,13.7665,6.3614,487.50,0.4316,10.0640,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2261,0.0000,31.0847,12.2293,645.94,0.1131,21.6570,0.7982,0.0000,27.4458,16.1974,393.2250,0.3991,10.1467
arch_rcnn,3,0.0742,0.0000,47.4171,15.8014,613.83,0.0371,31.6092,0.7913,0.0000,21.9868,24.8835,493.1250,0.3956,21.3026,0.7639,0.0000,21.1597,13.8264,449.12,0.3820,17.4930,0.0632,0.0000,4.0581,3.5290,60.0000,0.0316,5.2243,0.0388,0.0000,47.7957,17.8463,784.62,0.0194,32.8210,0.6142,0.0000,17.7418,25.9019,822.6250,0.3071,23.4734,0.8634,0.0000,17.5294,13.1873,517.50,0.4317,15.3583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4421,0.0000,33.4132,14.7480,519.71,0.2210,24.0806,0.5857,0.0000,24.4221,13.5281,139.5725,0.2929,13.7217
arch_rcnn,4,-13.9296,0.0000,42.1111,9.2245,889.17,-6.9648,25.6678,17.3857,0.0000,32.6397,7.1871,855.4150,8.6928,19.6478,-0.6361,0.0000,10.3112,4.0242,198.75,-0.3180,7.1677,0.3756,0.0000,2.2689,2.2637,135.9375,0.1878,1.9957,-22.7619,0.0000,55.3948,5.3134,620.62,-11.3809,30.3541,37.5362,0.0000,61.5842,6.5749,350.6250,18.7681,30.5463,0.5934,0.0000,8.0116,6.2131,105.00,0.2967,7.1123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.7941,0.0000,27.4342,6.8244,570.51,-3.8971,17.1293,3.8826,0.0000,16.8944,3.7198,570.0000,1.9413,8.3811
arch_rcnn,5,0.0000,-0.5351,38.6561,25.0354,830.57,-0.2675,31.8457,0.0000,0.7597,56.4671,8.5230,835.5000,0.3799,31.1202,0.0000,0.7508,5.4319,8.1753,249.75,0.3754,6.8036,0.0000,0.1426,0.1497,0.5094,86.2500,0.0713,0.4945,0.0000,-0.8137,59.8149,26.5336,791.25,-0.4069,43.1743,0.0000,1.0589,25.9603,11.1371,948.7500,0.5295,18.9056,0.0000,0.8307,6.7147,7.6987,360.00,0.4153,7.2067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0584,23.3219,17.2538,619.36,0.0292,20.2878,0.0000,0.9776,14.3437,13.6193,853.5000,0.4888,17.1844
arch_rcnn,6,0.0000,0.0597,40.6690,40.0626,568.06,0.0298,40.3658,0.0000,0.4592,39.4054,8.3360,429.6600,0.2296,19.0456,0.0000,0.8431,8.3853,14.8969,299.78,0.4216,11.6411,0.0000,0.0346,6.1542,2.4234,127.5000,0.0173,3.2951,0.0000,0.1092,57.3585,38.1017,596.50,0.0546,47.7301,0.0000,0.3648,27.3882,8.4455,528.7500,0.1824,14.7672,0.0000,0.8086,13.7556,17.2251,400.71,0.4043,15.4903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.4213,25.7688,28.4477,446.12,0.2106,27.1083,0.0000,0.7408,35.6023,24.7543,354.0000,0.3704,27.6245
arch_rcnn,7,-3.6502,-0.5865,38.0808,25.8757,603.33,-2.1183,31.9782,5.8638,0.6235,31.9824,6.6296,492.5025,3.2502,17.0153,-0.2789,0.0773,12.1204,9.6748,273.75,-0.1008,10.8976,0.5879,0.1382,4.3938,1.6204,37.5000,0.2111,2.2412,-6.4054,-0.8164,50.5683,26.9447,517.50,-3.6109,38.7565,5.5225,0.8466,20.2999,8.5809,442.5000,3.5675,15.3436,0.6539,0.8341,10.7134,7.4182,210.00,0.7440,9.0658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.8522,-0.2325,24.2352,17.2352,420.23,-1.0423,20.7352,2.6032,1.0078,10.6525,13.5602,423.7500,1.6789,14.4169
arch_rcnn,8,-0.4297,-0.3053,48.1610,47.6645,660.64,-0.3675,47.9128,0.8218,0.6087,16.9376,12.1171,707.1700,0.2891,4.1007,0.4842,0.5336,25.9316,24.2721,376.47,0.5089,25.1018,0.2741,0.2212,3.5208,5.8492,173.3675,0.1889,3.0204,-0.5832,-0.3948,49.3333,48.3921,580.50,-0.4890,48.8627,0.8724,0.2684,15.3031,7.7758,934.5000,0.2552,4.1961,0.7402,0.6257,20.0737,24.0939,481.25,0.6829,22.0838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0577,0.1421,36.3053,35.1885,509.08,0.0999,35.7469,1.0254,0.8212,24.5389,21.1077,452.5550,0.8105,20.7311
arch_rcnn,9,0.0000,0.0000,30.1167,17.7223,NaN,0.0000,23.9195,0.0000,0.0000,32.3301,28.2901,NaN,0.0000,27.6029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,45.9046,18.8322,NaN,0.0000,32.3684,0.0000,0.0000,38.3138,26.9701,NaN,0.0000,37.2328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,30.1167,17.7223,NaN,0.0000,23.9195,0.0000,0.0000,32.3301,28.2901,NaN,0.0000,27.6029
arch_rnn,1,-0.6897,0.0000,27.1868,24.6137,893.83,-0.3449,25.9002,0.6343,0.0000,5.5613,4.9971,860.2500,0.3171,4.5875,-3.5031,0.0000,18.3810,20.7875,330.67,-1.7515,19.5842,2.6323,0.0000,2.5959,1.4853,217.0000,1.3161,2.0406,-1.0945,0.0000,29.5197,28.0979,434.00,-0.5473,28.8088,1.1244,0.0000,7.7752,1.1222,0.0000,0.5622,4.4487,0.1726,0.0000,13.4281,18.9807,124.00,0.0863,16.2044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.9685,0.0000,23.1841,22.8745,706.11,-0.9843,23.0293,3.0881,0.0000,7.1090,8.0734,310.0000,1.5440,6.0870
arch_rnn,2,0.0236,0.0000,41.9409,25.6385,904.54,0.0118,33.7897,0.3217,0.0000,4.7285,9.2288,569.6250,0.1609,3.6002,0.3688,0.0000,27.1505,24.6834,224.84,0.1844,25.9169,0.1054,0.0000,1.4872,2.9372,51.9250,0.0527,1.2897,-0.0674,0.0000,43.2612,24.8486,784.69,-0.0337,34.0549,0.1401,0.0000,2.6679,6.8535,559.9375,0.0701,3.5680,0.4852,0.0000,26.7265,21.3216,152.18,0.2426,24.0241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2077,0.0000,34.0527,25.1291,590.83,0.1039,29.5909,0.2442,0.0000,13.5049,6.7459,775.0000,0.1221,8.2997
arch_rnn,3,0.0072,0.0000,50.8287,25.9319,527.84,0.0036,38.3803,0.2530,0.0000,5.3490,8.0705,325.5000,0.1265,1.9533,0.2073,0.0000,39.3943,24.9124,201.55,0.1037,32.1533,0.0888,0.0000,1.8381,2.6717,106.2250,0.0444,1.1017,0.0090,0.0000,50.0598,26.2885,459.84,0.0045,38.1741,0.1014,0.0000,4.1362,6.0986,191.1650,0.0507,1.1873,0.3189,0.0000,39.1462,23.4809,279.00,0.1595,31.3135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1139,0.0000,44.7303,25.3882,364.70,0.0570,35.0592,0.2496,0.0000,9.8128,6.1751,346.1675,0.1248,5.7280
arch_rnn,4,-8.1981,0.0000,37.8469,21.4989,1345.92,-4.0990,29.6729,7.6909,0.0000,20.1066,11.6195,286.7475,3.8454,15.7867,-0.6236,0.0000,13.8940,7.0217,578.67,-0.3118,10.4578,0.5797,0.0000,1.2660,1.0404,651.0000,0.2899,1.1919,-9.6097,0.0000,38.6595,21.0258,1374.33,-4.8049,29.8427,12.5259,0.0000,28.3324,12.2050,465.0000,6.2630,20.2687,-0.1828,0.0000,13.6689,6.7263,124.00,-0.0914,10.1976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.7022,0.0000,26.7917,14.8171,1017.10,-2.3511,20.8044,8.3206,0.0000,29.4076,21.0166,821.5000,4.1603,25.3648
arch_rnn,5,0.0000,-0.2179,34.7033,22.9808,1105.67,-0.1090,28.8420,0.0000,0.0959,11.4280,0.8629,992.0000,0.0479,6.1161,0.0000,0.2109,11.5096,14.8361,504.64,0.1054,13.1728,0.0000,0.4083,5.3900,5.8352,593.4300,0.2041,1.7821,0.0000,-0.3050,39.3669,23.2858,599.33,-0.1525,31.3263,0.0000,0.1088,12.3802,0.3068,496.0000,0.0544,6.3777,0.0000,0.3945,11.4995,14.5574,317.75,0.1973,13.0284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.0200,23.9985,19.2217,832.47,-0.0100,21.6101,0.0000,0.4664,25.0694,8.6794,1147.0000,0.2332,17.1413
arch_rnn,6,0.0000,-0.0049,43.0824,42.0559,600.51,-0.0025,42.5691,0.0000,0.0095,14.1522,1.6477,434.0000,0.0047,8.2792,0.0000,-0.1134,28.4863,39.9233,336.83,-0.0567,34.2048,0.0000,0.0754,4.6377,2.0054,209.2850,0.0377,1.6154,0.0000,-0.0081,47.9378,41.2676,558.00,-0.0041,44.6027,0.0000,0.0130,18.2882,2.0875,372.0000,0.0065,9.4714,0.0000,0.0263,31.9507,38.8587,217.00,0.0132,35.4047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.0550,36.3457,41.0716,504.63,-0.0275,38.7086,0.0000,0.0829,17.1449,2.6758,508.9150,0.0415,9.1151
arch_rnn,7,-1.7129,-0.2584,32.3165,23.3404,666.50,-0.9856,27.8285,2.9337,0.4020,16.7086,1.8023,372.0000,1.6744,9.2554,-0.5715,0.2725,15.1106,11.1311,238.28,-0.1495,13.1208,0.5789,0.1812,1.5491,2.3255,187.1025,0.3347,2.1475,-2.7156,-0.4365,37.7258,24.4797,565.75,-1.5761,31.1028,1.7979,0.2772,11.6505,0.8774,441.7500,0.8872,6.1152,0.2459,0.4704,15.8162,13.2547,70.86,0.3581,14.5355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1042,0.0248,23.1400,16.8288,468.86,-0.5397,19.9844,1.7853,0.5590,13.2151,12.5187,573.5000,1.2462,13.1209
arch_rnn,8,-0.0209,-0.0106,42.0179,42.3464,666.50,-0.0157,42.1822,0.3533,0.0254,4.8347,3.1520,371.9975,0.1805,2.8192,0.3649,-0.1217,29.3095,39.0589,151.31,0.1216,34.1842,0.0809,0.1213,1.8008,1.5297,61.1400,0.1167,1.3957,-0.1274,-0.0056,43.0117,41.2386,713.00,-0.0665,42.1252,0.3428,0.0177,7.5746,2.0896,294.5000,0.1704,4.0826,0.4830,0.0201,28.3226,38.9916,149.83,0.2515,33.6571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1849,-0.0698,35.2401,40.5930,389.09,0.0575,37.9166,0.3506,0.1123,12.4302,2.5887,358.2200,0.1712,7.3909
arch_rnn,9,0.0000,0.0000,28.1723,22.3221,NaN,0.0000,25.2472,0.0000,0.0000,30.1087,15.8526,NaN,0.0000,22.9163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,27.2301,20.7448,NaN,0.0000,23.9874,0.0000,0.0000,33.6458,12.6014,NaN,0.0000,23.1236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,28.1723,22.3221,NaN,0.0000,25.2472,0.0000,0.0000,30.1087,15.8526,NaN,0.0000,22.9163
