test_name,movement,collected_Yaw_r2,collected_Pitch_r2,collected_Yaw_rmse,collected_Pitch_rmse,collected_mean_abs_latency_ms,collected_avg_r2,collected_avg_rmse,collected_Yaw_r2_iqr,collected_Pitch_r2_iqr,collected_Yaw_rmse_iqr,collected_Pitch_rmse_iqr,collected_mean_abs_latency_ms_iqr,collected_avg_r2_iqr,collected_avg_rmse_iqr,secondary_Yaw_r2,secondary_Pitch_r2,secondary_Yaw_rmse,secondary_Pitch_rmse,secondary_mean_abs_latency_ms,secondary_avg_r2,secondary_avg_rmse,secondary_Yaw_r2_iqr,secondary_Pitch_r2_iqr,secondary_Yaw_rmse_iqr,secondary_Pitch_rmse_iqr,secondary_mean_abs_latency_ms_iqr,secondary_avg_r2_iqr,secondary_avg_rmse_iqr,collected_benchmark_Yaw_r2,collected_benchmark_Pitch_r2,collected_benchmark_Yaw_rmse,collected_benchmark_Pitch_rmse,collected_benchmark_mean_abs_latency_ms,collected_benchmark_avg_r2,collected_benchmark_avg_rmse,collected_benchmark_Yaw_r2_iqr,collected_benchmark_Pitch_r2_iqr,collected_benchmark_Yaw_rmse_iqr,collected_benchmark_Pitch_rmse_iqr,collected_benchmark_mean_abs_latency_ms_iqr,collected_benchmark_avg_r2_iqr,collected_benchmark_avg_rmse_iqr,secondary_benchmark_Yaw_r2,secondary_benchmark_Pitch_r2,secondary_benchmark_Yaw_rmse,secondary_benchmark_Pitch_rmse,secondary_benchmark_mean_abs_latency_ms,secondary_benchmark_avg_r2,secondary_benchmark_avg_rmse,secondary_benchmark_Yaw_r2_iqr,secondary_benchmark_Pitch_r2_iqr,secondary_benchmark_Yaw_rmse_iqr,secondary_benchmark_Pitch_rmse_iqr,secondary_benchmark_mean_abs_latency_ms_iqr,secondary_benchmark_avg_r2_iqr,secondary_benchmark_avg_rmse_iqr,overall_Yaw_r2,overall_Pitch_r2,overall_Yaw_rmse,overall_Pitch_rmse,overall_mean_abs_latency_ms,overall_avg_r2,overall_avg_rmse,overall_Yaw_r2_iqr,overall_Pitch_r2_iqr,overall_Yaw_rmse_iqr,overall_Pitch_rmse_iqr,overall_mean_abs_latency_ms_iqr,overall_avg_r2_iqr,overall_avg_rmse_iqr
aug_mixup_only,3,-0.0374,0.0000,50.9848,13.4996,3521.36,-0.0187,32.2422,0.6687,0.0000,12.9939,19.9039,4999.5000,0.3344,8.9584,0.6147,0.0000,27.4351,15.2918,744.43,0.3074,21.3634,0.0808,0.0000,2.4699,3.4575,206.9175,0.0404,2.1941,-0.1478,0.0000,53.4024,11.6713,3303.00,-0.0739,32.5368,0.3624,0.0000,5.4608,9.3974,4395.0000,0.1812,7.5793,0.6576,0.0000,27.7521,16.0982,414.64,0.3288,21.9251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3104,0.0000,38.4250,14.4554,2040.33,0.1552,26.4402,0.5636,0.0000,21.8816,12.2583,2400.2150,0.2818,9.1789
aug_mixup_only,4,-16.6367,0.0000,53.4658,9.6948,20393.57,-8.3184,31.5803,17.0710,0.0000,24.6775,3.8828,22943.2500,8.5355,14.0970,-1.3457,0.0000,13.3713,9.8235,5194.90,-0.6729,11.5974,1.6673,0.0000,7.8107,3.5063,8376.3250,0.8336,4.1694,-21.4826,0.0000,58.7370,3.3145,24241.12,-10.7413,31.0257,27.0601,0.0000,37.6511,1.2873,17505.3750,13.5300,19.4409,0.5795,0.0000,8.1465,10.9582,1718.57,0.2898,9.5524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.5793,0.0000,34.9606,9.7542,13378.80,-4.7897,22.3574,10.5965,0.0000,34.3845,7.3413,13039.5500,5.2983,15.7914
aug_mixup_only,5,0.0000,-0.4201,50.3841,24.8336,4370.00,-0.2101,37.6088,0.0000,0.5272,38.8776,7.4340,1017.3750,0.2636,17.7570,0.0000,0.4985,8.6066,11.6487,3134.07,0.2493,10.1277,0.0000,0.1726,3.9055,1.8352,2825.6825,0.0863,2.3699,0.0000,-0.3748,65.1570,23.9851,2178.50,-0.1874,44.5710,0.0000,0.4390,15.0016,6.1911,985.5000,0.2195,7.6980,0.0000,0.5542,10.2153,12.4922,1425.00,0.2771,11.3537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0039,31.1022,18.7483,3752.04,0.0019,24.9252,0.0000,1.0099,34.1982,14.1632,1911.4775,0.5050,24.8032
aug_mixup_only,6,0.0000,-0.3095,53.0972,47.7037,5625.64,-0.1547,50.4005,0.0000,0.5519,33.5046,11.3794,4338.0000,0.2760,13.6129,0.0000,0.6290,19.1535,23.0372,634.54,0.3145,21.0953,0.0000,0.0161,6.8729,2.1255,76.0225,0.0081,3.6492,0.0000,-0.4046,66.1681,48.6190,6873.00,-0.2023,57.3936,0.0000,0.3174,9.6171,9.6687,5620.5000,0.1587,3.7096,0.0000,0.5758,20.2353,25.6424,427.50,0.2879,22.9388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.1236,37.4309,36.3192,3322.06,0.0618,36.8750,0.0000,0.9110,29.3830,20.3304,2311.5000,0.4555,31.4673
aug_mixup_only,7,-4.2498,-0.4740,42.6313,25.5702,9892.50,-2.3619,34.1008,7.6646,0.3123,33.5797,4.0714,10810.5000,3.7925,15.4213,-1.7828,-0.0826,16.5369,11.7252,1388.58,-0.9327,14.1310,0.5842,0.4736,3.3802,3.3929,1471.9400,0.4627,2.5972,-7.0680,-0.4458,55.1602,24.7130,12246.38,-3.7569,39.9366,3.4694,0.1887,10.3280,3.0688,7384.1250,1.6404,5.2671,0.1466,0.6092,16.8232,11.3834,350.36,0.3779,14.1033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.9341,-0.2653,28.7143,18.1862,5357.07,-1.5997,23.4502,4.5782,0.8856,16.9817,13.5978,6759.5350,2.6388,16.5100
aug_mixup_only,8,-0.5725,-0.4428,51.3202,50.3579,5923.07,-0.5076,50.8391,0.9151,0.3592,14.6427,7.6861,2753.2500,0.4271,4.8945,0.4176,-0.0417,27.8804,36.9285,596.51,0.1879,32.4045,0.2344,0.5920,5.8770,7.1166,174.1050,0.2838,1.8201,-0.8016,-0.5375,53.6066,50.9752,5316.00,-0.6695,52.2909,0.5630,0.2085,7.2056,6.2048,3057.7500,0.2057,4.4054,0.3238,0.3602,32.3843,31.5011,469.29,0.3420,31.9427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0444,-0.2289,38.8190,43.1956,3082.24,-0.1367,41.0073,0.8986,0.6265,22.8180,12.4794,4700.7250,0.6358,18.1801
aug_mixup_only,9,0.0000,0.0000,50.7045,8.1325,NaN,0.0000,29.4185,0.0000,0.0000,34.9266,3.5202,NaN,0.0000,14.5441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,63.1700,3.0958,NaN,0.0000,33.1329,0.0000,0.0000,15.5756,1.3107,NaN,0.0000,8.4431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,50.7045,8.1325,NaN,0.0000,29.4185,0.0000,0.0000,34.9266,3.5202,NaN,0.0000,14.5441
aug_mw_only,1,-1.0995,0.0000,28.2059,20.5246,11452.50,-0.5497,24.3653,1.4198,0.0000,10.1502,31.6056,10719.0000,0.7099,19.4535,-4.0985,0.0000,19.4951,12.4628,5716.68,-2.0493,15.9790,4.2672,0.0000,4.6062,5.7623,1750.1700,2.1336,4.5147,-2.5107,0.0000,36.4534,8.1750,18685.50,-1.2554,22.3142,2.5301,0.0000,14.5873,6.8578,16269.0000,1.2651,10.7225,-0.1570,0.0000,15.8695,3.4349,1010.77,-0.0785,9.6522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.4627,0.0000,24.2464,16.8602,8845.31,-1.2313,20.5533,4.3102,0.0000,6.4194,15.5256,10818.8650,2.1551,12.8389
aug_mw_only,2,-0.2551,0.0000,46.9499,11.5442,8660.75,-0.1275,29.2471,0.3985,0.0000,6.3236,13.5270,8058.0000,0.1992,9.8834,0.6336,0.0000,20.6310,10.7232,769.06,0.3168,15.6771,0.0448,0.0000,3.4661,9.1263,414.6775,0.0224,3.4458,-0.4611,0.0000,50.2107,10.1897,3640.00,-0.2305,30.2002,0.6011,0.0000,8.9654,11.2756,2341.5000,0.3005,10.6577,0.7452,0.0000,18.7918,4.8851,422.50,0.3726,11.8384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2189,0.0000,32.9132,11.1063,4151.21,0.1095,22.0097,0.7280,0.0000,25.0633,11.5184,3588.2350,0.3640,9.7395
aug_mw_only,3,0.1021,0.0000,47.8030,14.7672,2500.07,0.0510,31.2851,0.4058,0.0000,7.7484,23.2894,1496.2500,0.2029,15.3403,0.6837,0.0000,24.6353,10.6249,726.48,0.3418,17.6301,0.1452,0.0000,6.5376,2.7241,281.7775,0.0726,3.1788,0.0986,0.0000,47.5416,13.8843,2884.88,0.0493,30.7130,0.2231,0.0000,3.4666,19.1899,1549.8750,0.1116,11.3282,0.7992,0.0000,21.2529,9.5425,473.57,0.3996,15.3977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4122,0.0000,35.4469,12.5579,1554.15,0.2061,24.0024,0.4301,0.0000,20.4827,6.6906,1210.7150,0.2150,9.6676
aug_mw_only,4,-13.2884,0.0000,43.4988,11.4913,10568.14,-6.6442,27.4951,14.6755,0.0000,26.0568,8.0499,8739.7500,7.3378,21.7050,-0.7031,0.0000,11.3822,6.4503,5326.83,-0.3515,8.9162,0.8771,0.0000,5.2603,1.4273,7542.8450,0.4386,3.5053,-20.9181,0.0000,54.7198,6.2180,6534.75,-10.4590,30.4689,32.2939,0.0000,52.1542,7.2458,2464.5000,16.1470,26.7463,0.6300,0.0000,7.6420,7.1293,10996.07,0.3150,7.3857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.4798,0.0000,28.6757,9.1647,8149.08,-3.7399,18.9202,3.9675,0.0000,18.9690,5.9905,6887.9500,1.9837,10.3218
aug_mw_only,5,0.0000,-0.6603,39.9596,26.1897,18831.00,-0.3301,33.0747,0.0000,0.4793,43.4787,6.4071,35785.5000,0.2396,23.5444,0.0000,0.5915,5.1240,10.6238,1753.72,0.2957,7.8739,0.0000,0.1039,1.9285,2.1457,2235.5500,0.0520,1.1887,0.0000,-0.8802,58.2527,27.5437,11190.38,-0.4401,42.8982,0.0000,0.6530,18.5438,7.1425,10664.6250,0.3265,14.3478,0.0000,0.6532,6.4277,11.0185,1933.93,0.3266,8.7231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.0825,23.8816,19.0054,10949.18,-0.0413,21.4435,0.0000,1.1918,17.7692,16.7267,3988.5000,0.5959,17.8250
aug_mw_only,6,0.0000,-0.2531,41.7464,46.4837,7654.07,-0.1266,44.1150,0.0000,0.4321,35.8733,9.0135,10280.2500,0.2161,15.3885,0.0000,0.6101,12.0236,23.4330,1253.60,0.3051,17.7283,0.0000,0.1646,10.1970,5.0474,1220.5150,0.0823,5.0601,0.0000,-0.2994,58.5658,46.6527,7189.88,-0.1497,52.6093,0.0000,0.2220,17.5974,6.2708,10370.6250,0.1110,7.9030,0.0000,0.5189,26.1044,27.3094,834.64,0.2595,26.7069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.1453,28.0282,35.8449,4700.01,0.0727,31.9365,0.0000,0.8109,31.7313,20.3472,2916.5100,0.4054,28.4611
aug_mw_only,7,-2.6053,-0.6307,34.5198,26.6323,8994.64,-1.6180,30.5761,3.9174,0.3998,23.7185,4.3542,4983.7500,1.9701,10.8441,-0.7916,-0.2080,15.5723,12.6075,1622.65,-0.4998,14.0899,0.3459,0.2623,3.0296,1.1445,2103.2375,0.2142,1.1062,-4.6027,-0.7380,44.5689,26.8430,6110.62,-2.6703,35.7059,2.8241,0.4010,11.3873,3.4710,3316.1250,1.8465,8.2178,0.1882,0.4922,16.4076,12.9772,255.00,0.3402,14.6924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.6380,-0.4053,24.4145,19.1524,5062.92,-1.0216,21.7834,2.1377,0.9085,5.4746,14.4195,3133.6250,1.1923,10.9308
aug_mw_only,8,-0.2958,-0.4935,46.6172,51.0564,8029.07,-0.3946,48.8368,0.6876,0.4551,14.9977,9.2872,7932.7500,0.1351,2.4788,0.4770,0.0620,26.4589,35.0693,444.31,0.2695,30.7641,0.2087,0.2891,3.4965,5.0011,199.9850,0.0987,2.3814,-0.3638,-0.6023,46.2981,51.9558,7405.88,-0.4830,49.1269,0.9088,0.1767,16.4682,6.1571,7071.3750,0.2977,4.0973,0.5941,0.0505,25.0916,38.3748,593.57,0.3223,31.7332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1164,-0.1972,35.8661,42.5299,3983.87,-0.0404,39.1980,0.6588,0.6868,17.4962,13.2877,5903.7950,0.5968,15.8966
aug_mw_only,9,0.0000,0.0000,33.1881,19.6878,NaN,0.0000,26.4379,0.0000,0.0000,24.6522,27.3937,NaN,0.0000,25.1651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,38.3469,20.0476,NaN,0.0000,29.1972,0.0000,0.0000,10.9939,18.1707,NaN,0.0000,13.3075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,33.1881,19.6878,NaN,0.0000,26.4379,0.0000,0.0000,24.6522,27.3937,NaN,0.0000,25.1651
aug_noise_only,1,-1.0378,0.0000,28.5637,17.5909,10218.75,-0.5189,23.0773,0.5345,0.0000,3.9902,24.6731,12974.2500,0.2672,17.5156,-5.6174,0.0000,21.7334,16.6161,4013.14,-2.8087,19.1748,6.7160,0.0000,7.6419,10.3070,1892.6000,3.3580,7.6083,-2.3295,0.0000,35.4192,6.2364,18522.00,-1.1647,20.8278,2.4218,0.0000,14.3824,3.8917,16177.5000,1.2109,9.1371,-0.4089,0.0000,17.5125,6.6003,4198.85,-0.2044,12.0564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.1194,0.0000,25.4590,17.1479,7398.02,-1.5597,21.3034,4.2833,0.0000,5.8920,19.6669,4949.6100,2.1417,16.5647
aug_noise_only,2,-0.0159,0.0000,42.0407,15.7005,11755.93,-0.0080,28.8706,0.4627,0.0000,8.1793,17.4594,18174.0000,0.2313,11.1597,0.5548,0.0000,22.5662,15.6495,2248.95,0.2774,19.1078,0.1624,0.0000,3.4685,15.1166,276.0875,0.0812,6.6085,-0.1826,0.0000,45.3833,13.6205,9964.50,-0.0913,29.5019,0.5283,0.0000,8.7253,12.9456,9596.2500,0.2642,10.9801,0.6780,0.0000,21.1264,7.2872,592.50,0.3390,14.2068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2885,0.0000,31.6543,15.6733,6685.54,0.1442,23.6638,0.5481,0.0000,18.9258,18.6405,11134.6400,0.2741,9.6358
aug_noise_only,3,0.1946,0.0000,44.3698,19.1126,4445.79,0.0973,31.7412,0.5262,0.0000,13.2126,25.5975,7447.5000,0.2631,15.6678,0.6318,0.0000,26.7547,14.7218,871.20,0.3159,20.7382,0.1183,0.0000,2.5376,5.8482,339.9650,0.0591,3.5562,0.2304,0.0000,43.5138,17.6401,4464.38,0.1152,30.5770,0.4806,0.0000,11.3346,22.4060,5599.1250,0.2403,8.4311,0.6797,0.0000,26.8404,11.4913,2240.36,0.3398,19.1658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4278,0.0000,34.9751,16.7708,2539.34,0.2139,25.8729,0.1771,0.0000,11.0497,11.7981,1280.9200,0.0885,8.0739
aug_noise_only,4,-12.2794,0.0000,42.7639,12.6157,17197.50,-6.1397,27.6898,17.3187,0.0000,30.7636,8.7167,10408.5000,8.6593,22.4520,-1.0002,0.0000,12.6943,9.1018,12858.34,-0.5001,10.8980,1.2254,0.0000,5.3448,4.9592,16761.8150,0.6127,4.2217,-18.6411,0.0000,52.0849,5.4003,10355.25,-9.3206,28.7426,31.5760,0.0000,52.2973,2.5057,8328.0000,15.7880,27.4914,0.4895,0.0000,8.9764,11.6651,24667.50,0.2447,10.3208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.0736,0.0000,28.8856,10.9939,15194.81,-3.5368,19.9398,4.8730,0.0000,14.1134,8.5129,14569.5000,2.4365,9.5778
aug_noise_only,5,0.0000,-0.7611,38.3400,26.6385,7346.79,-0.3806,32.4893,0.0000,0.9593,42.1270,9.6633,7913.2500,0.4796,17.8937,0.0000,0.1006,6.4150,15.2092,1193.11,0.0503,10.8121,0.0000,0.4765,4.3337,2.3007,154.5300,0.2383,2.5003,0.0000,-0.5487,54.0078,25.0415,3605.25,-0.2744,39.5247,0.0000,0.5691,26.9649,7.6597,4969.5000,0.2846,8.3423,0.0000,0.1724,10.0850,17.0213,368.57,0.0862,13.5532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.3634,23.6054,21.3634,4506.63,-0.1817,22.4844,0.0000,0.9555,19.9886,11.4818,5751.8200,0.4778,18.1229
aug_noise_only,6,0.0000,0.0245,44.1890,40.7374,4257.00,0.0123,42.4632,0.0000,0.5707,34.2649,10.0560,3941.2500,0.2854,13.9745,0.0000,0.6577,12.5262,22.1072,822.62,0.3289,17.3167,0.0000,0.0924,9.2936,3.7354,311.8450,0.0462,3.8179,0.0000,0.1235,57.8734,37.8006,5374.88,0.0618,47.8370,0.0000,0.2221,14.6657,5.2063,6740.6250,0.1111,7.6440,0.0000,0.5797,26.2555,25.5244,634.29,0.2898,25.8899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.3168,29.5754,32.1388,2671.90,0.1584,30.8571,0.0000,0.4086,35.2641,17.0628,2056.0900,0.2043,29.5704
aug_noise_only,7,-3.2783,-1.0379,37.9924,29.3419,15398.14,-2.1581,33.6671,6.6817,0.9862,32.4068,5.0130,14811.7500,3.6600,17.4881,-2.0562,-0.6438,17.8875,14.5663,1246.29,-1.3500,16.2269,0.5000,0.6238,3.3075,3.3169,1465.2825,0.5892,3.2872,-5.5909,-1.0142,48.6687,28.7797,19297.88,-3.3026,38.7242,4.5672,0.8572,16.5075,3.9961,20625.3750,2.8412,11.2688,0.1328,0.3294,16.9584,14.9127,297.86,0.2311,15.9355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.6265,-0.8277,27.2698,21.4616,7850.49,-1.7271,24.3657,3.0992,0.9850,8.4981,13.4954,4646.7500,2.0108,13.8576
aug_noise_only,8,-0.3947,-0.4550,47.9597,50.3331,6948.43,-0.4248,49.1464,0.9692,0.2784,17.9287,5.6232,4689.0000,0.4442,4.9451,0.3881,0.0803,28.3580,34.5292,564.08,0.2342,31.4436,0.2998,0.4218,4.3948,9.7816,296.4225,0.0892,1.7929,-0.5547,-0.5752,49.3891,51.5295,7791.75,-0.5650,50.4593,0.6914,0.1151,12.9877,3.8772,5370.7500,0.3136,6.3926,0.5906,0.0146,25.1994,39.0938,791.79,0.3026,32.1466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0228,-0.1695,37.5055,41.9044,3543.44,-0.0734,39.7049,0.7725,0.7424,20.4061,14.3576,3933.4750,0.5661,16.6640
aug_noise_only,9,0.0000,0.0000,37.8923,20.5314,NaN,0.0000,29.2118,0.0000,0.0000,36.9029,31.8394,NaN,0.0000,28.7133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,49.7219,23.2991,NaN,0.0000,36.5105,0.0000,0.0000,19.2636,21.4309,NaN,0.0000,20.3473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,37.8923,20.5314,NaN,0.0000,29.2118,0.0000,0.0000,36.9029,31.8394,NaN,0.0000,28.7133
aug_none,1,-2.5681,0.0000,37.1334,26.6291,5718.00,-1.2840,31.8812,2.3769,0.0000,15.3230,41.3432,3687.3750,1.1884,20.1252,-7.8915,0.0000,25.6794,24.6672,1912.06,-3.9458,25.1733,11.1280,0.0000,6.4347,10.0066,1618.2700,5.5640,7.5458,-4.9699,0.0000,47.5807,21.3291,2439.00,-2.4850,34.4549,4.2854,0.0000,18.9223,12.1995,823.5000,2.1427,15.5609,-1.6019,0.0000,23.7984,13.7514,624.23,-0.8010,18.7749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.9878,0.0000,31.9270,25.7373,3988.03,-2.4939,28.8322,8.2973,0.0000,4.9779,24.4934,2801.7500,4.1487,17.1031
aug_none,2,-0.3026,0.0000,46.7088,22.9036,3940.29,-0.1513,34.8062,1.1911,0.0000,20.1623,21.0808,699.7500,0.5955,14.1616,0.4962,0.0000,23.7564,20.8021,3608.52,0.2481,22.2792,0.1647,0.0000,2.2887,15.8819,2206.4625,0.0823,7.5198,-0.6143,0.0000,52.0914,23.6937,5839.12,-0.3071,37.8925,0.4546,0.0000,6.6390,12.8260,4465.1250,0.2273,9.7325,0.6720,0.0000,21.3228,11.5399,783.75,0.3360,16.4314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1234,0.0000,34.4675,21.7828,3763.34,0.0617,28.1251,0.8016,0.0000,22.9309,18.9542,1328.9300,0.4008,16.0399
aug_none,3,0.0058,0.0000,48.7417,24.8518,4647.00,0.0029,36.7968,0.9269,0.0000,23.9369,25.7846,8040.0000,0.4635,8.1972,0.6189,0.0000,26.9968,20.0380,1453.85,0.3095,23.5174,0.1276,0.0000,3.5212,9.1585,765.9075,0.0638,4.7307,0.0691,0.0000,46.2899,26.5642,5041.50,0.0345,36.4271,0.5029,0.0000,11.5685,19.1599,6645.7500,0.2514,11.1442,0.6802,0.0000,26.8180,15.3863,858.21,0.3401,21.1022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3328,0.0000,37.1444,22.2844,2943.99,0.1664,29.7144,0.3489,0.0000,13.9555,12.8479,2777.5000,0.1745,13.3006
aug_none,4,-21.5389,0.0000,56.4583,20.7892,9262.93,-10.7694,38.6238,38.1185,0.0000,59.0508,10.5022,12398.2500,19.0592,20.7401,-1.3852,0.0000,13.6488,11.7480,5302.79,-0.6926,12.6984,1.6940,0.0000,7.5214,4.5412,8022.4900,0.8470,5.8742,-28.4036,0.0000,65.0587,15.3192,13203.75,-14.2018,40.1889,42.8391,0.0000,55.0051,9.6280,6177.0000,21.4196,28.1771,0.5646,0.0000,8.2904,11.0281,163.93,0.2823,9.6593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.2372,0.0000,36.7001,16.6164,7435.17,-6.1186,26.6582,9.4642,0.0000,31.3782,5.9934,10083.0000,4.7321,27.0946
aug_none,5,0.0000,-1.0875,50.8276,28.4288,6548.57,-0.5438,39.6282,0.0000,1.9079,46.9276,12.1773,4601.2500,0.9539,19.9733,0.0000,-0.0281,7.7455,16.0227,1159.54,-0.0141,11.8841,0.0000,0.6699,3.2923,2.0227,128.7075,0.3350,2.5979,0.0000,-1.1668,63.6878,28.5318,5221.12,-0.5834,46.1098,0.0000,1.3900,36.2698,6.9610,2360.6250,0.6950,11.6805,0.0000,0.2574,10.4242,16.1238,185.36,0.1287,13.2740,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.5986,30.9436,22.7029,4061.33,-0.2993,26.8232,0.0000,1.2433,41.4364,8.9388,5446.0900,0.6217,32.8439
aug_none,6,0.0000,-0.0011,54.3100,41.5072,5344.07,-0.0006,47.9086,0.0000,0.4418,39.2997,7.5982,6047.2500,0.2209,20.6659,0.0000,0.6592,13.6538,22.0457,622.50,0.3296,17.8497,0.0000,0.0531,10.1503,2.4853,131.0225,0.0265,4.7690,0.0000,0.0830,67.4887,38.7291,5485.12,0.0415,53.1089,0.0000,0.3809,14.8144,5.8749,3730.8750,0.1905,5.5012,0.0000,0.5859,25.8730,25.3357,522.86,0.2929,25.6044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.3036,35.5456,32.5250,3164.88,0.1518,34.0353,0.0000,0.6984,51.3376,19.0356,3946.5000,0.3492,35.7089
aug_none,7,-5.4275,-1.1920,48.2218,29.9467,6999.64,-3.3098,39.0842,8.5777,1.6571,36.8432,9.5977,6575.2500,4.4674,19.0009,-2.6162,-1.0616,18.2088,14.7993,1200.83,-1.8389,16.5041,0.7862,0.6214,2.8636,4.1305,430.9825,0.6258,3.2996,-8.0179,-1.4574,58.3761,31.5769,8683.50,-4.7376,44.9765,4.2842,0.5751,13.1598,3.3507,6666.7500,2.3033,7.0193,0.3010,0.4836,15.2253,13.0857,335.36,0.3923,14.1555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.9281,-1.1225,32.2149,21.8681,3906.94,-2.5253,27.0415,6.5847,1.9780,26.5679,15.6434,4866.8550,3.8567,21.8541
aug_none,8,-0.7651,-0.4356,54.2396,49.8039,8760.00,-0.6003,52.0218,1.0495,0.2193,15.3139,6.3044,6909.7500,0.6262,6.7377,0.3751,0.2378,28.5553,31.6495,729.35,0.3064,30.1024,0.3861,0.2081,4.3853,6.9679,253.1775,0.1132,1.3865,-0.9438,-0.5852,54.9534,51.2472,10684.88,-0.7645,53.1003,0.8741,0.3006,14.5593,4.6475,4222.1250,0.3406,5.7279,0.5814,0.2120,25.4799,34.9609,814.29,0.3967,30.2204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1570,-0.0764,40.5413,40.1216,4476.98,-0.1167,40.3314,1.1831,0.5616,27.5476,16.8445,6753.7500,0.7825,21.9966
aug_none,9,0.0000,0.0000,52.0618,34.9115,NaN,0.0000,43.4867,0.0000,0.0000,34.5190,42.1118,NaN,0.0000,25.3396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,58.3745,42.3546,NaN,0.0000,50.3646,0.0000,0.0000,12.6041,12.9145,NaN,0.0000,8.7285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,52.0618,34.9115,NaN,0.0000,43.4867,0.0000,0.0000,34.5190,42.1118,NaN,0.0000,25.3396
