test_name,movement,collected_Yaw_r2,collected_Pitch_r2,collected_Yaw_rmse,collected_Pitch_rmse,collected_mean_abs_latency_ms,collected_avg_r2,collected_avg_rmse,collected_Yaw_r2_iqr,collected_Pitch_r2_iqr,collected_Yaw_rmse_iqr,collected_Pitch_rmse_iqr,collected_mean_abs_latency_ms_iqr,collected_avg_r2_iqr,collected_avg_rmse_iqr,secondary_Yaw_r2,secondary_Pitch_r2,secondary_Yaw_rmse,secondary_Pitch_rmse,secondary_mean_abs_latency_ms,secondary_avg_r2,secondary_avg_rmse,secondary_Yaw_r2_iqr,secondary_Pitch_r2_iqr,secondary_Yaw_rmse_iqr,secondary_Pitch_rmse_iqr,secondary_mean_abs_latency_ms_iqr,secondary_avg_r2_iqr,secondary_avg_rmse_iqr,collected_benchmark_Yaw_r2,collected_benchmark_Pitch_r2,collected_benchmark_Yaw_rmse,collected_benchmark_Pitch_rmse,collected_benchmark_mean_abs_latency_ms,collected_benchmark_avg_r2,collected_benchmark_avg_rmse,collected_benchmark_Yaw_r2_iqr,collected_benchmark_Pitch_r2_iqr,collected_benchmark_Yaw_rmse_iqr,collected_benchmark_Pitch_rmse_iqr,collected_benchmark_mean_abs_latency_ms_iqr,collected_benchmark_avg_r2_iqr,collected_benchmark_avg_rmse_iqr,secondary_benchmark_Yaw_r2,secondary_benchmark_Pitch_r2,secondary_benchmark_Yaw_rmse,secondary_benchmark_Pitch_rmse,secondary_benchmark_mean_abs_latency_ms,secondary_benchmark_avg_r2,secondary_benchmark_avg_rmse,secondary_benchmark_Yaw_r2_iqr,secondary_benchmark_Pitch_r2_iqr,secondary_benchmark_Yaw_rmse_iqr,secondary_benchmark_Pitch_rmse_iqr,secondary_benchmark_mean_abs_latency_ms_iqr,secondary_benchmark_avg_r2_iqr,secondary_benchmark_avg_rmse_iqr,overall_Yaw_r2,overall_Pitch_r2,overall_Yaw_rmse,overall_Pitch_rmse,overall_mean_abs_latency_ms,overall_avg_r2,overall_avg_rmse,overall_Yaw_r2_iqr,overall_Pitch_r2_iqr,overall_Yaw_rmse_iqr,overall_Pitch_rmse_iqr,overall_mean_abs_latency_ms_iqr,overall_avg_r2_iqr,overall_avg_rmse_iqr
window_200ms,3,-0.1488,0.0000,53.4637,16.1104,452.50,-0.0744,34.7871,0.6356,0.0000,16.3371,26.4314,537.5000,0.3178,21.4111,0.6697,0.0000,25.1308,10.3455,218.75,0.3349,17.7382,0.0974,0.0000,2.3308,2.9063,106.2500,0.0487,2.0812,-0.2392,0.0000,54.6281,19.9085,278.12,-0.1196,37.2683,0.4406,0.0000,12.1093,31.8396,215.6250,0.2203,25.3504,0.8235,0.0000,19.9231,9.6866,NaN,0.4118,14.8049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2878,0.0000,38.3528,13.0358,348.61,0.1439,25.6943,0.7897,0.0000,27.2226,10.5816,150.0000,0.3948,12.8209
window_200ms,4,-16.9061,0.0000,49.9303,8.5132,431.25,-8.4531,29.2218,22.4269,0.0000,35.6795,10.2676,193.7500,11.2134,13.4589,-0.2514,0.0000,8.6683,2.1980,75.00,-0.1257,5.4331,0.2373,0.0000,1.1971,0.9745,NaN,0.1187,1.0957,-25.3733,0.0000,61.7267,6.1523,275.00,-12.6867,33.9395,39.0996,0.0000,53.5905,5.2712,62.5000,19.5498,29.3886,0.6787,0.0000,7.1221,2.7420,NaN,0.3393,4.9321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.2193,0.0000,30.8863,5.5985,360.00,-4.6097,18.2424,8.0918,0.0000,33.8625,1.3338,125.0000,4.0459,17.1225
window_200ms,5,0.0000,-0.8223,43.6106,27.2781,650.00,-0.4112,35.4444,0.0000,0.6396,39.7231,7.2106,775.0000,0.3198,23.3151,0.0000,0.7128,6.5127,8.8609,225.00,0.3564,7.6868,0.0000,0.1507,1.9154,2.7393,125.0000,0.0753,1.1370,0.0000,-1.2263,61.5647,29.5144,325.00,-0.6131,45.5396,0.0000,1.1278,14.9410,9.9332,350.0000,0.5639,14.1714,0.0000,0.8128,7.6335,8.0955,350.00,0.4064,7.8645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.1138,26.4885,18.7778,508.33,-0.0569,22.6332,0.0000,1.0711,27.2928,13.8479,500.0000,0.5355,22.8550
window_200ms,6,0.0000,-0.2360,42.5004,46.2514,665.00,-0.1180,44.3759,0.0000,0.4727,24.0588,8.5682,450.0000,0.2364,14.4340,0.0000,0.7588,8.7069,18.5229,306.25,0.3794,13.6149,0.0000,0.0463,8.8966,1.0818,393.7500,0.0232,4.4579,0.0000,-0.2568,57.5727,45.8164,500.00,-0.1284,51.6945,0.0000,0.3761,25.0439,3.9047,275.0000,0.1880,9.6965,0.0000,0.7709,15.8169,18.8458,450.00,0.3855,17.3314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.2231,26.9034,33.4536,505.56,0.1116,30.1785,0.0000,0.8759,35.6295,25.0943,300.0000,0.4380,33.9100
window_200ms,7,-2.7582,-1.0366,35.5674,28.9113,615.00,-1.8974,32.2394,2.2802,0.4606,13.7409,5.2625,450.0000,2.0934,11.7224,0.1193,0.2214,10.4446,9.6258,525.00,0.1704,10.0352,0.2199,0.2355,4.0673,2.3247,NaN,0.1577,2.7340,-4.5715,-1.5003,43.3500,31.2347,341.67,-3.0359,37.2923,3.5711,1.0436,13.4994,7.7934,175.0000,2.9955,12.7950,0.4800,0.7050,13.1329,9.8919,NaN,0.5925,11.5124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2235,-0.3657,22.1686,18.6257,600.00,-0.7946,20.3971,1.8536,1.2691,15.3935,15.9806,343.7500,1.6334,17.7471
window_200ms,8,-0.4465,-0.4743,49.1677,50.9439,687.50,-0.4604,50.0558,0.7605,0.3680,14.6175,10.1159,525.0000,0.3490,5.5412,0.5196,0.3631,24.8734,28.5108,231.25,0.4414,26.6921,0.1882,0.3257,4.5773,6.8263,218.7500,0.2213,5.6692,-0.5344,-0.4834,49.2468,50.0203,308.33,-0.5089,49.6336,0.8194,0.2820,12.5249,4.3541,137.5000,0.4194,5.2435,0.7860,0.3590,18.2182,31.5325,100.00,0.5725,24.8753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0687,-0.0276,36.2107,38.9796,459.38,0.0205,37.5952,1.0007,0.7753,23.7165,17.5370,231.2500,0.8067,22.6061
window_200ms,9,0.0000,0.0000,36.5006,21.9369,NaN,0.0000,29.2188,0.0000,0.0000,24.1809,33.4848,NaN,0.0000,27.7208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,45.7947,22.9376,NaN,0.0000,34.3661,0.0000,0.0000,35.4271,35.3257,NaN,0.0000,20.7817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,36.5006,21.9369,NaN,0.0000,29.2188,0.0000,0.0000,24.1809,33.4848,NaN,0.0000,27.7208
window_300ms,1,-2.0197,0.0000,31.0859,19.2322,832.50,-1.0099,25.1590,0.9165,0.0000,7.0123,23.2011,1017.5000,0.4583,24.4697,-1.3881,0.0000,12.9876,11.5812,NaN,-0.6941,12.2844,2.3568,0.0000,4.4808,9.0890,NaN,1.1784,3.4832,-5.6483,0.0000,47.4862,4.4571,185.00,-2.8241,25.9717,5.6446,0.0000,25.3673,3.4740,NaN,2.8223,14.4207,0.6563,0.0000,8.6511,4.5654,NaN,0.3281,6.6082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.7326,0.0000,22.8594,15.7545,832.50,-0.8663,19.3069,2.2999,0.0000,7.1747,13.8457,1017.5000,1.1500,9.9484
window_300ms,2,-0.5601,0.0000,51.6964,9.7940,458.80,-0.2801,30.7452,0.9639,0.0000,13.0731,9.7971,666.0000,0.4820,13.7923,0.6016,0.0000,21.3396,13.1370,234.33,0.3008,17.2383,0.1195,0.0000,2.1957,8.4545,148.0000,0.0598,5.0858,-0.9628,0.0000,57.5050,7.3679,370.00,-0.4814,32.4364,1.5375,0.0000,21.5160,8.7965,462.5000,0.7687,15.1563,0.7417,0.0000,18.9245,7.5622,NaN,0.3709,13.2433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0594,0.0000,35.5061,11.5769,374.62,0.0297,23.5415,0.6992,0.0000,24.7424,12.0315,388.5000,0.3496,8.1468
window_300ms,3,-0.2096,0.0000,54.8814,15.6160,511.83,-0.1048,35.2487,0.9104,0.0000,21.6664,26.5248,786.2500,0.4552,20.5476,0.5455,0.0000,29.7833,13.3415,351.50,0.2728,21.5624,0.0931,0.0000,0.8295,3.6448,74.0000,0.0465,1.8758,-0.3435,0.0000,57.0583,16.2076,536.50,-0.1718,36.6329,0.7019,0.0000,17.3008,26.7700,851.0000,0.3509,22.4719,0.6285,0.0000,28.9102,12.0824,NaN,0.3142,20.4963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1932,0.0000,41.4957,14.4029,447.70,0.0966,27.9493,0.5902,0.0000,21.5574,14.1968,573.5000,0.2951,10.9682
