test_name,collected_Yaw_r2,collected_Pitch_r2,collected_Yaw_rmse,collected_Pitch_rmse,collected_mean_abs_latency_ms,collected_avg_r2,collected_avg_rmse,collected_Yaw_r2_iqr,collected_Pitch_r2_iqr,collected_Yaw_rmse_iqr,collected_Pitch_rmse_iqr,collected_mean_abs_latency_ms_iqr,collected_avg_r2_iqr,collected_avg_rmse_iqr,secondary_Yaw_r2,secondary_Pitch_r2,secondary_Yaw_rmse,secondary_Pitch_rmse,secondary_mean_abs_latency_ms,secondary_avg_r2,secondary_avg_rmse,secondary_Yaw_r2_iqr,secondary_Pitch_r2_iqr,secondary_Yaw_rmse_iqr,secondary_Pitch_rmse_iqr,secondary_mean_abs_latency_ms_iqr,secondary_avg_r2_iqr,secondary_avg_rmse_iqr,collected_benchmark_Yaw_r2,collected_benchmark_Pitch_r2,collected_benchmark_Yaw_rmse,collected_benchmark_Pitch_rmse,collected_benchmark_mean_abs_latency_ms,collected_benchmark_avg_r2,collected_benchmark_avg_rmse,collected_benchmark_Yaw_r2_iqr,collected_benchmark_Pitch_r2_iqr,collected_benchmark_Yaw_rmse_iqr,collected_benchmark_Pitch_rmse_iqr,collected_benchmark_mean_abs_latency_ms_iqr,collected_benchmark_avg_r2_iqr,collected_benchmark_avg_rmse_iqr,secondary_benchmark_Yaw_r2,secondary_benchmark_Pitch_r2,secondary_benchmark_Yaw_rmse,secondary_benchmark_Pitch_rmse,secondary_benchmark_mean_abs_latency_ms,secondary_benchmark_avg_r2,secondary_benchmark_avg_rmse,secondary_benchmark_Yaw_r2_iqr,secondary_benchmark_Pitch_r2_iqr,secondary_benchmark_Yaw_rmse_iqr,secondary_benchmark_Pitch_rmse_iqr,secondary_benchmark_mean_abs_latency_ms_iqr,secondary_benchmark_avg_r2_iqr,secondary_benchmark_avg_rmse_iqr,overall_Yaw_r2,overall_Pitch_r2,overall_Yaw_rmse,overall_Pitch_rmse,overall_mean_abs_latency_ms,overall_avg_r2,overall_avg_rmse,overall_Yaw_r2_iqr,overall_Pitch_r2_iqr,overall_Yaw_rmse_iqr,overall_Pitch_rmse_iqr,overall_mean_abs_latency_ms_iqr,overall_avg_r2_iqr,overall_avg_rmse_iqr
tfFroz_cP1,-1.8611,-0.6025,40.4803,36.1218,8030.07,-1.2318,38.3011,1.4067,0.3842,33.4362,41.0221,6803.2500,1.1425,24.0893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.4604,-0.8318,47.7223,38.5931,8093.05,-1.6461,43.1577,1.5810,0.6802,26.8428,36.0033,6612.7500,1.5081,21.6092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.8611,-0.6025,40.4803,36.1218,8030.07,-1.2318,38.3011,1.4067,0.3842,33.4362,41.0221,6803.2500,1.1425,24.0893
tfFroz_cP2,-2.0594,-0.4087,38.4480,35.8775,6977.86,-1.2341,37.1628,0.4986,0.1256,25.9237,23.0115,5958.0000,0.4856,27.3359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.5903,-0.7567,48.0140,39.4665,8083.30,-2.1735,43.7403,1.1871,0.3214,23.9815,20.3772,6729.0000,1.4758,22.8719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0594,-0.4087,38.4480,35.8775,6977.86,-1.2341,37.1628,0.4986,0.1256,25.9237,23.0115,5958.0000,0.4856,27.3359
tfFroz_cP3,-1.7933,-0.5591,35.8908,37.7719,5427.52,-1.1762,36.8314,0.5625,0.1801,27.4222,24.2156,5286.7500,0.6536,23.5571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.7336,-1.0455,39.6253,42.0110,6623.25,-1.8896,40.8182,0.6496,0.6772,32.5661,28.6557,7370.6250,1.1981,25.3197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.7933,-0.5591,35.8908,37.7719,5427.52,-1.1762,36.8314,0.5625,0.1801,27.4222,24.2156,5286.7500,0.6536,23.5571
tfFroz_cP4,0.4129,0.2249,15.9311,15.1327,2231.62,0.3189,15.5319,0.6347,0.5802,11.9439,9.4490,1452.7500,0.0941,10.0648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4129,0.2249,15.9311,15.1327,2231.62,0.3189,15.5319,0.6347,0.5802,11.9439,9.4490,1452.7500,0.0941,10.0648
tfFroz_cP6,-0.0191,0.1559,23.2423,14.2399,3744.64,0.0684,18.7411,0.2314,0.3598,18.1244,14.2173,4072.1250,0.2615,5.2247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0191,0.1559,23.2423,14.2399,3744.64,0.0684,18.7411,0.2314,0.3598,18.1244,14.2173,4072.1250,0.2615,5.2247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0191,0.1559,23.2423,14.2399,3744.64,0.0684,18.7411,0.2314,0.3598,18.1244,14.2173,4072.1250,0.2615,5.2247
tfFroz_cP7,0.2899,0.3118,18.7788,11.1792,1432.07,0.3009,14.9790,0.6553,0.6481,9.3074,8.7805,2251.5000,0.3614,7.3170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2899,0.3118,18.7788,11.1792,1432.07,0.3009,14.9790,0.6553,0.6481,9.3074,8.7805,2251.5000,0.3614,7.3170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2899,0.3118,18.7788,11.1792,1432.07,0.3009,14.9790,0.6553,0.6481,9.3074,8.7805,2251.5000,0.3614,7.3170
tfFroz_cP9,-0.1857,0.0950,19.2139,16.6449,1815.75,-0.0453,17.9294,0.4584,0.0000,16.3528,10.5209,2908.8750,0.3348,6.2699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1857,0.0950,19.2139,16.6449,1815.75,-0.0453,17.9294,0.4584,0.0000,16.3528,10.5209,2908.8750,0.3348,6.2699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1857,0.0950,19.2139,16.6449,1815.75,-0.0453,17.9294,0.4584,0.0000,16.3528,10.5209,2908.8750,0.3348,6.2699
tfFroz_sP8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4420,0.3145,15.0538,13.0346,1079.25,0.3782,14.0442,0.5001,0.6094,9.9256,13.0440,1169.7300,0.0713,7.6660,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4420,0.3145,15.0538,13.0346,1079.25,0.3782,14.0442,0.5001,0.6094,9.9256,13.0440,1169.7300,0.0713,7.6660,0.4420,0.3145,15.0538,13.0346,1079.25,0.3782,14.0442,0.5001,0.6094,9.9256,13.0440,1169.7300,0.0713,7.6660
