epoch,train_mae_deg,val_mae_deg,val_mse,learning_rate,epoch_time_s,is_best
1,15.132014,13.008436,537.613051,0.00025,23.7257,True
2,11.747221,10.719308,400.433955,0.00025,23.1473,True
3,10.46111,9.586624,345.199906,0.00025,23.3346,True
4,9.796529,9.01257,316.033921,0.00025,23.0246,True
5,9.347475,8.749754,298.385706,0.00025,23.0637,True
6,9.159268,8.544216,284.692587,0.00025,23.2045,True
7,9.001957,8.236577,270.412908,0.00025,23.0094,True
8,8.837587,7.943933,257.931081,0.00025,23.1973,True
9,8.595296,7.796823,249.826077,0.00025,23.2751,True
10,8.486673,7.572959,240.876153,0.00025,23.2206,True
11,8.296862,7.419218,234.048326,0.00025,23.305,True
12,8.17339,7.300682,228.293637,0.00025,22.9046,True
13,8.096372,7.076889,220.329019,0.00025,23.0331,True
14,7.940821,6.975748,215.276717,0.00025,23.1041,True
15,7.86445,6.875008,210.506008,0.00025,23.2681,True
16,7.779413,6.729255,204.604282,0.00025,23.2901,True
17,7.684204,6.48921,197.078606,0.00025,22.9752,True
18,7.562857,6.426219,193.386342,0.00025,23.183,True
19,7.507982,6.248214,187.526102,0.00025,23.8293,True
20,7.388586,6.220464,185.031347,0.00025,23.7893,True
21,7.356393,6.13571,181.492903,0.00025,23.4813,True
22,7.277302,6.072421,178.498132,0.00025,23.4564,True
23,7.245061,5.927712,173.863388,0.00025,23.1206,True
24,7.162196,5.832301,170.340491,0.00025,23.4121,True
25,7.081497,5.732574,167.147687,0.00025,23.1444,True
26,7.021586,5.632842,164.345722,0.00025,23.1388,True
27,6.943066,5.599679,162.3969,0.00025,23.2085,True
28,6.90728,5.544335,160.08069,0.00025,23.0674,True
29,6.835463,5.562673,159.670175,0.00025,23.2758,True
30,6.79613,5.489739,157.057918,0.00025,23.2029,True
31,6.714421,5.424413,154.885816,0.00025,23.0637,True
32,6.669051,5.385276,153.224467,0.00025,23.4618,True
33,6.660792,5.275768,150.124637,0.00025,23.1381,True
34,6.590439,5.241888,148.301153,0.00025,22.9008,True
35,6.494229,5.265235,148.296314,0.00025,22.9236,True
36,6.522492,5.191337,145.686351,0.00025,23.0037,True
37,6.416437,5.172961,144.494971,0.00025,23.5089,True
38,6.403176,5.139335,142.944271,0.00025,23.1842,True
39,6.373439,5.131143,142.281808,0.00025,22.9813,True
40,6.312732,5.05018,140.284683,0.00025,23.1346,True
41,6.302121,5.040115,139.258597,0.00025,23.0167,True
42,6.197073,5.058701,139.16131,0.00025,23.0529,True
43,6.194644,4.975049,137.252034,0.00025,22.8881,True
44,6.167049,4.963226,136.228436,0.00025,22.8902,True
45,6.110006,4.956688,136.016132,0.00025,23.3446,True
46,6.080651,4.953127,135.162831,0.00025,23.0356,True
47,6.091742,4.939332,134.533183,0.00025,22.8387,True
48,6.036391,4.863023,132.686767,0.00025,22.9257,True
49,6.001995,4.867202,132.901867,0.00025,22.8205,False
50,5.992262,4.840159,131.721354,0.00025,22.724,True
51,5.954272,4.885068,132.164791,0.00025,23.0882,False
52,5.945875,4.791415,129.970289,0.00025,23.1611,True
53,5.891707,4.835495,130.407331,0.00025,23.0353,False
54,5.888698,4.784731,129.202616,0.00025,23.0833,True
55,5.852835,4.848454,129.993804,0.00025,22.832,False
56,5.838243,4.821862,129.078798,0.00025,23.2068,True
57,5.843405,4.810639,128.526705,0.00025,22.9843,True
58,5.801774,4.836223,128.702435,0.00025,23.1474,False
59,5.767112,4.775466,127.513578,0.00025,22.861,True
60,5.768858,4.750182,127.051568,0.00025,22.8563,True
61,5.722143,4.807738,127.658618,0.00025,22.9309,False
62,5.753177,4.753555,126.595927,0.00025,23.0791,True
63,5.72695,4.805631,127.166718,0.00025,22.9199,False
64,5.691563,4.775667,126.392123,0.00025,23.1488,True
65,5.698837,4.768286,125.864607,0.00025,23.035,True
66,5.678723,4.738725,125.265215,0.00025,23.1166,True
67,5.674068,4.725643,124.915242,0.00025,23.0439,True
68,5.680965,4.713461,124.3203,0.00025,23.366,True
69,5.657781,4.716066,124.195251,0.00025,22.9779,True
70,5.626642,4.726284,124.073533,0.00025,23.1994,True
71,5.618187,4.79734,125.260499,0.00025,22.9434,False
