epoch,train_mae_deg,val_mae_deg,val_mse,learning_rate,epoch_time_s,is_best
1,7.256199,5.576657,167.72452,0.00025,55.5102,True
2,5.571292,4.718754,125.537386,0.00025,54.7809,True
3,5.139983,3.602695,104.770833,0.00025,54.7444,True
4,4.860496,3.333593,93.371691,0.00025,54.7984,True
5,4.650347,3.311016,81.919907,0.00025,55.6386,True
6,4.517607,3.024547,73.771115,0.00025,54.1468,True
7,4.380281,2.862599,69.094804,0.00025,53.9422,True
8,4.252681,3.58193,82.022921,0.00025,54.6342,False
9,4.207234,2.656419,65.679602,0.00025,57.0033,True
10,4.174474,2.938389,67.128228,0.00025,55.7935,False
11,4.121967,2.733791,65.328657,0.00025,53.9526,True
12,4.112439,2.745034,69.12941,0.00025,53.736,False
13,4.029516,2.605212,62.215024,0.00025,54.1227,True
14,4.044288,2.538154,61.03567,0.00025,54.0275,True
15,4.018701,2.528985,68.009581,0.00025,54.468,False
16,3.971263,3.502732,74.836769,0.00025,54.6021,False
17,4.013665,2.647133,69.2639,0.00025,54.2563,False
18,3.955876,2.519127,60.524858,0.00025,53.9248,True
19,3.930886,2.464731,59.952966,0.00025,53.9429,True
20,3.887368,2.385459,57.096698,0.00025,54.0003,True
21,3.904345,2.338044,56.165399,0.00025,54.3397,True
22,3.896202,2.515346,62.147538,0.00025,53.8274,False
23,3.894072,2.614109,58.082035,0.00025,53.9489,False
24,3.86826,2.547346,61.976646,0.00025,54.9426,False
25,3.842852,2.241481,54.885462,0.00025,55.9701,True
26,3.84709,2.279058,58.313516,0.00025,56.7661,False
27,3.832165,2.36553,59.758803,0.00025,56.1048,False
28,3.835931,2.274659,53.403165,0.00025,55.5427,True
29,3.826989,2.273495,52.867229,0.00025,55.5089,True
30,3.823344,2.343457,54.379474,0.00025,55.4335,False
31,3.804835,2.511518,59.07449,0.00025,57.3836,False
32,3.789172,2.327478,56.405837,0.00025,55.966,False
33,3.783398,2.338355,55.958197,0.00025,55.8619,False
34,3.734031,2.507815,56.170359,0.00025,55.7284,False
35,3.777638,2.258641,62.690383,0.00025,55.4561,False
36,3.706174,2.431694,53.954603,0.000125,56.1751,False
37,3.70963,2.269833,50.875693,0.000125,56.649,True
38,3.714295,2.228652,50.223527,0.000125,55.8762,True
39,3.692003,2.039193,49.116169,0.000125,56.247,True
40,3.690273,2.243509,50.839123,0.000125,60.3791,False
41,3.677921,2.240646,50.752288,0.000125,56.224,False
42,3.688417,2.343461,52.182197,0.000125,57.4603,False
43,3.673239,2.22286,49.526805,0.000125,57.3843,False
44,3.65383,2.180289,52.287017,0.000125,55.6855,False
45,3.673799,2.253226,50.092129,0.000125,54.0439,False
46,3.627195,2.16943,49.801778,6.25e-05,54.1921,False
47,3.629958,2.173458,49.231217,6.25e-05,54.8007,False
48,3.624033,2.201871,49.10615,6.25e-05,56.0611,True
49,3.631716,2.111515,49.137587,6.25e-05,56.1829,False
50,3.598528,2.09727,47.675907,6.25e-05,55.9865,True
51,3.617704,2.133539,47.791491,6.25e-05,56.4167,False
52,3.618073,2.13608,48.494557,6.25e-05,56.1107,False
53,3.620249,2.09528,47.953825,6.25e-05,56.3699,False
54,3.60337,2.117851,46.964706,6.25e-05,55.6559,True
55,3.614777,2.144581,48.582,6.25e-05,55.4097,False
56,3.587719,2.056845,48.63469,6.25e-05,56.7173,False
57,3.574216,2.163533,47.606504,6.25e-05,57.2326,False
58,3.604524,2.073153,48.245755,6.25e-05,55.7221,False
59,3.576421,2.078866,48.091373,6.25e-05,56.2298,False
60,3.575539,2.156859,47.155174,6.25e-05,55.8743,False
61,3.570815,2.103678,46.834498,3.125e-05,55.8409,True
62,3.576621,2.114265,46.608601,3.125e-05,56.2367,True
63,3.576006,2.08342,47.784335,3.125e-05,55.9194,False
64,3.574531,2.096077,47.240341,3.125e-05,56.2659,False
65,3.565707,2.02196,46.16501,3.125e-05,56.2658,True
66,3.549814,2.092147,47.540453,3.125e-05,55.3407,False
67,3.544277,2.095618,46.459494,3.125e-05,55.4099,False
68,3.564342,2.075657,47.487156,3.125e-05,55.3987,False
69,3.545969,2.059322,45.803851,3.125e-05,55.9191,True
70,3.556024,2.061719,46.309769,3.125e-05,56.5414,False
71,3.550765,2.08999,46.979702,3.125e-05,55.8592,False
72,3.552895,2.090836,46.107833,3.125e-05,55.6456,False
73,3.565012,2.052068,46.552147,3.125e-05,56.0828,False
74,3.547082,2.096486,46.728039,3.125e-05,57.2981,False
75,3.554817,2.065691,47.106076,3.125e-05,56.8453,False
76,3.533277,2.058452,46.014824,1.5625e-05,55.8037,False
77,3.556646,2.045987,46.230527,1.5625e-05,55.1388,False
78,3.534191,2.047984,46.027658,1.5625e-05,55.7926,False
79,3.54041,2.080354,46.22973,1.5625e-05,55.6645,False
80,3.536504,2.039257,46.074586,1.5625e-05,57.3199,False
81,3.539101,2.063811,45.618285,1.5625e-05,55.5682,True
82,3.53586,2.048462,46.430184,1.5625e-05,55.5257,False
83,3.532609,2.060133,45.841616,1.5625e-05,55.4471,False
84,3.539876,2.063499,45.782775,1.5625e-05,55.3672,False
85,3.53748,2.069448,45.795445,1.5625e-05,55.2966,False
86,3.535962,2.062795,45.622046,1.5625e-05,55.6767,False
87,3.544493,2.055223,45.994459,1.5625e-05,55.5269,False
88,3.51267,2.049721,45.53825,7.8125e-06,55.4443,True
89,3.536383,2.044703,45.595465,7.8125e-06,56.0951,False
90,3.527861,2.04907,45.663299,7.8125e-06,55.4845,False
91,3.531057,2.057651,45.880768,7.8125e-06,56.4903,False
92,3.51967,2.051546,45.830749,7.8125e-06,55.4706,False
93,3.527705,2.050021,45.756298,7.8125e-06,54.7941,False
94,3.52694,2.04697,45.874157,7.8125e-06,55.1278,False
95,3.516635,2.051412,45.735691,3.90625e-06,54.9985,False
96,3.535614,2.047318,45.604239,3.90625e-06,55.2931,False
97,3.520568,2.04938,45.611543,3.90625e-06,56.252,False
98,3.52564,2.04565,45.56087,3.90625e-06,56.1603,False
99,3.525394,2.048952,45.532745,3.90625e-06,56.3648,True
100,3.532808,2.043758,45.469555,3.90625e-06,56.162,True
101,3.506987,2.044933,45.526349,3.90625e-06,55.558,False
102,3.519916,2.050198,45.60146,3.90625e-06,55.2725,False
103,3.521004,2.052246,45.585095,3.90625e-06,55.2795,False
104,3.52556,2.052383,45.591878,3.90625e-06,55.3933,False
105,3.514138,2.045875,45.501713,3.90625e-06,55.2234,False
106,3.519244,2.047204,45.49595,3.90625e-06,56.0264,False
107,3.522254,2.046126,45.458229,1.953125e-06,56.1382,True
108,3.528781,2.04617,45.470105,1.953125e-06,55.6433,False
109,3.521855,2.04802,45.506478,1.953125e-06,55.3113,False
110,3.525117,2.045338,45.510555,1.953125e-06,55.1099,False
111,3.524675,2.045187,45.47272,1.953125e-06,55.404,False
112,3.5253,2.043859,45.442733,1.953125e-06,59.0659,True
113,3.516033,2.043718,45.457114,1.953125e-06,57.5388,False
114,3.525304,2.041988,45.462814,1.953125e-06,58.3226,False
115,3.514534,2.043474,45.485483,1.953125e-06,90.7709,False
116,3.515174,2.043115,45.468676,1.953125e-06,82.058,False
117,3.515549,2.040854,45.408543,1.953125e-06,76.2847,True
118,3.514249,2.042153,45.400365,1.953125e-06,72.7474,True
119,3.512965,2.040821,45.405917,1.953125e-06,74.6654,False
120,3.511885,2.043648,45.439704,1.953125e-06,76.8749,False
121,3.515559,2.045308,45.414512,1.953125e-06,73.7809,False
122,3.523209,2.04468,45.411444,1.953125e-06,73.5322,False
123,3.522572,2.047082,45.454871,1.953125e-06,72.7521,False
124,3.53808,2.046455,45.460528,1.953125e-06,72.8474,False
125,3.515663,2.047112,45.463412,9.765625e-07,73.5982,False
126,3.520954,2.047282,45.469847,9.765625e-07,72.057,False
127,3.521316,2.04701,45.47701,9.765625e-07,72.5386,False
128,3.515337,2.046357,45.472896,9.765625e-07,67.5031,False
129,3.52485,2.046918,45.474807,9.765625e-07,73.5693,False
130,3.529368,2.046076,45.469699,9.765625e-07,82.0941,False
131,3.515024,2.04587,45.461343,4.8828125e-07,78.0005,False
132,3.513973,2.046015,45.460827,4.8828125e-07,78.8065,False
133,3.516742,2.04577,45.45951,4.8828125e-07,176.9307,False
134,3.514779,2.045819,45.453593,4.8828125e-07,125.7994,False
135,3.513758,2.045556,45.454544,4.8828125e-07,113.8708,False
136,3.514228,2.04482,45.452905,4.8828125e-07,116.6944,False
137,3.522947,2.044406,45.450137,2.44140625e-07,116.3959,False
138,3.520422,2.045279,45.454919,2.44140625e-07,118.2168,False
