epoch,train_mae_deg,val_mae_deg,val_mse,learning_rate,epoch_time_s,is_best
1,9.916288,8.310014,326.467441,0.00025,49.7421,True
2,9.597055,8.122439,290.673296,0.00025,48.5751,True
3,9.25457,7.597072,271.324187,0.00025,49.2483,True
4,8.87253,7.400322,258.824723,0.00025,48.5398,True
5,8.574876,7.195223,249.375656,0.00025,48.6251,True
6,8.261647,7.128122,242.539823,0.00025,48.4254,True
7,8.026493,7.176151,237.248371,0.00025,48.7077,True
8,7.864337,6.561175,227.177498,0.00025,48.4446,True
9,7.58963,6.631139,223.452541,0.00025,48.7291,True
10,7.544105,6.06707,217.00367,0.00025,48.5251,True
11,7.37827,6.092672,212.669693,0.00025,48.5441,True
12,7.303744,6.131643,209.981536,0.00025,48.637,True
13,7.243394,5.714042,205.607182,0.00025,48.5025,True
14,7.159044,5.438346,202.881095,0.00025,48.5193,True
15,7.030403,5.645051,198.856853,0.00025,48.6987,True
16,7.012412,5.564851,196.488579,0.00025,48.671,True
17,6.935251,5.733311,194.471653,0.00025,51.6882,True
18,6.927659,5.594326,192.21501,0.00025,48.8251,True
19,6.829195,5.657994,190.170809,0.00025,48.6173,True
20,6.802297,5.670892,188.098569,0.00025,48.5008,True
21,6.827175,5.194957,187.04148,0.00025,49.0934,True
22,6.756978,5.072283,185.128337,0.00025,48.9576,True
23,6.701866,5.362647,183.415985,0.00025,48.6451,True
24,6.728048,5.113384,182.967969,0.00025,48.3968,True
25,6.668788,5.183184,181.68194,0.00025,48.4649,True
26,6.668256,5.035019,180.15969,0.00025,48.3093,True
27,6.65127,4.84356,179.511243,0.00025,48.2928,True
28,6.619437,4.992067,177.867733,0.00025,48.4128,True
29,6.586788,4.941186,177.368966,0.00025,48.771,True
30,6.569253,5.274395,176.518579,0.00025,48.565,True
31,6.58142,5.109317,174.63886,0.00025,48.6159,True
32,6.525291,5.425518,174.153361,0.00025,48.4518,True
33,6.560719,5.138674,172.453171,0.00025,48.7439,True
34,6.531282,4.850219,171.560967,0.00025,48.4247,True
35,6.511772,4.959481,169.953261,0.00025,48.6617,True
36,6.490822,4.875766,169.961807,0.00025,48.5565,False
37,6.49501,5.073141,169.650627,0.00025,48.5378,True
38,6.457946,5.18344,169.378712,0.00025,48.616,True
39,6.470954,5.083741,167.18671,0.00025,49.287,True
40,6.470859,4.829535,166.429201,0.00025,49.4304,True
41,6.431242,4.99287,165.188101,0.00025,48.7804,True
42,6.437066,4.710756,165.06402,0.00025,49.0081,True
43,6.403077,4.770928,164.470652,0.00025,48.1606,True
44,6.432687,4.686569,165.083617,0.00025,48.7409,False
45,6.378028,4.935617,164.300242,0.00025,48.9105,True
46,6.399048,4.652438,163.905075,0.00025,48.5028,True
47,6.388084,4.696636,163.449884,0.00025,48.218,True
48,6.373119,4.951917,162.328704,0.00025,48.4667,True
49,6.394969,4.719907,160.986355,0.00025,48.7531,True
50,6.358317,4.612077,162.419956,0.00025,48.3669,False
51,6.337112,4.896373,161.343166,0.00025,51.0039,False
52,6.357734,4.711723,161.363884,0.00025,50.6572,False
53,6.308695,5.110027,162.44842,0.00025,49.2744,False
54,6.382888,4.559706,161.100948,0.00025,48.42,False
55,6.295472,4.907494,161.115243,0.00025,48.3779,False
56,6.305996,4.942353,160.286061,0.000125,48.9389,True
57,6.342737,4.692577,159.54563,0.000125,48.6103,True
58,6.316357,4.648007,159.746372,0.000125,48.3255,False
59,6.296963,4.720687,159.345968,0.000125,49.3935,True
60,6.327065,4.581446,159.210004,0.000125,48.3344,True
61,6.296495,4.671242,159.251003,0.000125,48.276,False
62,6.309055,4.779142,158.179559,0.000125,48.3069,True
63,6.310082,4.567937,158.77368,0.000125,48.3047,False
64,6.246038,4.955692,158.188948,0.000125,48.5713,False
65,6.353412,4.648813,158.404587,0.000125,48.4453,False
66,6.281493,4.66641,157.880418,0.000125,48.8376,True
67,6.282471,4.729885,157.583548,0.000125,48.7251,True
68,6.307931,4.670978,157.791226,0.000125,48.6123,False
69,6.264381,4.784809,157.419885,0.000125,48.4934,True
70,6.317213,4.618436,157.81803,0.000125,48.6695,False
71,6.25907,4.861615,157.075231,0.000125,48.4223,True
72,6.343724,4.560369,157.117522,0.000125,48.3627,False
73,6.269731,4.650216,157.264159,0.000125,48.4613,False
74,6.279537,4.593709,157.147914,0.000125,48.663,False
75,6.277578,4.567372,157.356543,0.000125,48.3201,False
76,6.278121,4.538472,157.040814,0.000125,49.0148,True
77,6.285136,4.540971,157.083174,0.000125,49.1508,False
78,6.269556,4.609178,156.58741,0.000125,48.6612,True
79,6.243265,4.738291,155.900134,0.000125,48.255,True
80,6.264297,4.826342,156.101383,0.000125,48.446,False
81,6.297196,4.550682,156.126331,0.000125,41.7664,False
82,6.26782,4.57981,155.946396,0.000125,46.6474,False
83,6.269579,4.546338,155.623679,0.000125,47.6442,True
84,6.235918,4.622164,155.719904,0.000125,47.4842,False
85,6.241468,4.836999,155.425802,0.000125,47.342,True
86,6.278033,4.609608,155.084709,0.000125,47.3333,True
87,6.244197,4.62747,154.832278,0.000125,47.3635,True
88,6.23133,4.709501,154.462534,0.000125,47.1398,True
89,6.28399,4.519417,154.849931,0.000125,47.4795,False
90,6.239726,4.609353,154.334215,0.000125,47.8077,True
91,6.283211,4.456041,155.857346,0.000125,47.5114,False
92,6.232203,4.506666,154.388937,0.000125,48.0626,False
93,6.220675,4.559143,154.340609,0.000125,50.1481,False
94,6.233474,4.712358,154.300266,0.000125,47.2089,True
95,6.2584,4.546517,154.719178,0.000125,48.1199,False
96,6.225656,4.651427,154.322667,0.000125,47.6617,False
97,6.207845,4.756228,153.995153,0.000125,47.8507,True
98,6.26567,4.530148,154.243544,0.000125,47.2912,False
99,6.230166,4.587277,154.152405,0.000125,47.4182,False
100,6.210977,4.695467,153.717741,0.000125,47.133,True
101,6.238086,4.645419,153.754342,0.000125,47.0956,False
102,6.241517,4.657796,153.039324,0.000125,47.7167,True
103,6.240435,4.646086,153.211447,0.000125,47.709,False
104,6.236819,4.490437,153.225764,0.000125,47.1147,False
105,6.214456,4.594623,152.72578,0.000125,47.203,True
106,6.219837,4.646493,153.011238,0.000125,47.2538,False
107,6.240665,4.45805,153.309727,0.000125,47.5094,False
108,6.183185,4.768784,152.566868,0.000125,47.6417,True
109,6.246217,4.60064,152.252481,0.000125,47.2286,True
110,6.254593,4.390168,153.321746,0.000125,47.2634,False
111,6.144969,4.772919,152.272838,0.000125,47.6609,False
112,6.248163,4.464451,152.95334,0.000125,47.3209,False
113,6.210844,4.496651,152.213507,0.000125,47.3314,True
114,6.197532,4.617087,151.570679,0.000125,48.222,True
115,6.215415,4.547946,151.954708,0.000125,47.9482,False
116,6.201414,4.594822,151.707343,0.000125,47.4187,False
117,6.222328,4.475956,151.663084,0.000125,47.5595,False
