epoch,train_mae_deg,val_mae_deg,val_mse,learning_rate,epoch_time_s,is_best
80,2.807043,1.824909,33.426965,6.25e-05,34.6058,False
81,2.808401,1.825676,33.297037,6.25e-05,34.5063,True
82,2.823102,1.807321,33.155919,6.25e-05,34.3289,True
83,2.804742,1.817186,33.338814,6.25e-05,34.0626,False
84,2.800371,1.807162,32.977428,6.25e-05,35.0588,True
85,2.808566,1.833042,33.342626,6.25e-05,34.5744,False
86,2.812558,1.841764,33.333346,6.25e-05,34.3093,False
87,2.815177,1.852227,33.959164,6.25e-05,33.9494,False
88,2.80306,1.813161,32.930142,6.25e-05,34.1859,True
89,2.789239,1.836576,33.513339,6.25e-05,34.4021,False
90,2.789013,1.805865,32.834932,6.25e-05,34.1568,True
91,2.778849,1.798618,32.851362,6.25e-05,33.9464,False
92,2.791136,1.816734,32.676891,6.25e-05,34.5021,True
93,2.794492,1.822048,33.400401,6.25e-05,34.2224,False
94,2.783064,1.782639,32.299253,6.25e-05,34.238,True
95,2.786681,1.80248,32.422083,6.25e-05,34.1691,False
96,2.771875,1.784388,32.161679,6.25e-05,34.3553,True
97,2.775199,1.79124,32.607049,6.25e-05,34.137,False
98,2.759132,1.818145,32.697526,6.25e-05,33.9528,False
99,2.789812,1.802404,32.331236,6.25e-05,34.1365,False
100,2.777733,1.791861,32.15997,6.25e-05,34.4363,True
101,2.770687,1.790417,32.118952,6.25e-05,34.5164,True
102,2.762752,1.79151,32.373484,6.25e-05,34.108,False
103,2.759804,1.796219,31.9167,6.25e-05,33.8115,True
104,2.772898,1.798003,32.170113,6.25e-05,34.2872,False
105,2.757091,1.782138,32.308431,6.25e-05,34.2637,False
106,2.755046,1.777383,31.765919,6.25e-05,34.622,True
107,2.758098,1.781675,31.802673,6.25e-05,34.129,False
108,2.740324,1.775279,31.786773,6.25e-05,34.4459,False
109,2.751319,1.775518,31.856284,6.25e-05,34.2674,False
110,2.759932,1.76437,31.344758,6.25e-05,34.5921,True
111,2.737318,1.759004,31.220104,6.25e-05,34.086,True
112,2.753485,1.776277,31.395191,6.25e-05,34.1974,False
113,2.748336,1.757255,31.468646,6.25e-05,34.3964,False
114,2.735451,1.77941,31.634388,6.25e-05,34.0885,False
115,2.750938,1.797919,31.786004,6.25e-05,33.8607,False
116,2.740894,1.773202,31.454684,6.25e-05,33.9843,False
117,2.744313,1.783589,31.305018,6.25e-05,34.2218,False
118,2.7126,1.767894,31.181678,3.125e-05,34.7488,True
119,2.712327,1.745406,30.937848,3.125e-05,34.1599,True
120,2.722177,1.748758,30.830207,3.125e-05,34.4139,True
121,2.722377,1.738848,30.691737,3.125e-05,34.2439,True
122,2.716668,1.743407,30.712062,3.125e-05,34.141,False
123,2.717804,1.759959,30.976896,3.125e-05,33.9457,False
124,2.717475,1.744084,30.574866,3.125e-05,34.3291,True
125,2.718297,1.748442,30.538365,3.125e-05,34.3703,True
126,2.714338,1.757585,30.700204,3.125e-05,34.1287,False
127,2.712512,1.752943,30.836137,3.125e-05,34.1059,False
128,2.720464,1.756296,30.726817,3.125e-05,33.6034,False
129,2.702348,1.768012,30.780487,3.125e-05,34.2296,False
130,2.705954,1.756993,30.573259,3.125e-05,34.2844,False
131,2.699344,1.737039,30.324394,3.125e-05,34.1659,True
132,2.719064,1.741362,30.445959,3.125e-05,33.9552,False
133,2.698356,1.745828,30.469263,3.125e-05,33.9948,False
134,2.704667,1.750069,30.607957,3.125e-05,33.9801,False
135,2.710742,1.737515,30.358459,3.125e-05,35.8943,False
136,2.708417,1.750988,30.402016,3.125e-05,34.8252,False
137,2.718635,1.732182,30.114834,3.125e-05,34.4739,True
138,2.715522,1.741381,30.314342,3.125e-05,33.9574,False
139,2.701178,1.727374,30.234814,3.125e-05,34.0252,False
140,2.697289,1.741398,30.343137,3.125e-05,34.3096,False
141,2.692963,1.74394,30.267087,3.125e-05,34.3965,False
142,2.699289,1.731288,30.142355,3.125e-05,33.9848,False
143,2.697929,1.74443,30.373298,3.125e-05,34.2995,False
144,2.681553,1.739201,30.074785,1.5625e-05,34.1432,True
145,2.693366,1.737668,30.07465,1.5625e-05,34.3387,True
146,2.692805,1.740091,30.101647,1.5625e-05,33.8647,False
147,2.684647,1.741041,30.026394,1.5625e-05,34.4135,True
148,2.696106,1.737439,29.977115,1.5625e-05,34.2326,True
149,2.684318,1.738517,29.988319,1.5625e-05,34.2651,False
150,2.697612,1.739311,30.027985,1.5625e-05,33.9877,False
151,2.69551,1.733788,30.139949,1.5625e-05,34.1507,False
152,2.677983,1.739451,29.963852,1.5625e-05,35.237,True
153,2.69701,1.733049,29.897767,1.5625e-05,34.9547,True
154,2.683976,1.734866,29.891421,1.5625e-05,34.6895,True
155,2.682923,1.729924,29.869062,1.5625e-05,34.9182,True
156,2.697278,1.738703,29.954269,1.5625e-05,34.3626,False
157,2.685629,1.737769,29.962498,1.5625e-05,34.2048,False
158,2.68135,1.736257,29.933002,1.5625e-05,34.0465,False
159,2.67908,1.737134,29.935879,1.5625e-05,33.8871,False
160,2.685169,1.726082,29.771975,1.5625e-05,34.0629,True
161,2.680903,1.726001,29.765723,1.5625e-05,34.3389,True
162,2.680143,1.728805,29.771873,1.5625e-05,34.2902,False
163,2.681477,1.734955,29.803461,1.5625e-05,34.0055,False
164,2.672093,1.726698,29.775827,1.5625e-05,33.8214,False
165,2.685145,1.731187,29.927846,1.5625e-05,34.2518,False
166,2.679237,1.742105,29.923189,1.5625e-05,34.0552,False
167,2.680616,1.71884,29.712386,1.5625e-05,33.9373,True
168,2.684341,1.723472,29.699241,1.5625e-05,34.3846,True
169,2.663949,1.728965,29.681357,1.5625e-05,34.5995,True
170,2.677177,1.726628,29.630582,1.5625e-05,34.4846,True
171,2.682494,1.725883,29.668022,1.5625e-05,34.2717,False
172,2.66792,1.729206,29.659386,1.5625e-05,34.3328,False
173,2.687369,1.724278,29.567464,1.5625e-05,34.6108,True
174,2.667125,1.719457,29.539411,1.5625e-05,34.8493,True
175,2.684922,1.718136,29.544099,1.5625e-05,36.3742,False
176,2.669388,1.730511,29.689284,1.5625e-05,36.9133,False
177,2.682647,1.728373,29.654409,1.5625e-05,34.5577,False
178,2.673342,1.71763,29.492672,1.5625e-05,34.1717,True
179,2.67024,1.723473,29.522878,1.5625e-05,34.2961,False
180,2.664827,1.723154,29.565657,1.5625e-05,34.7344,False
181,2.676648,1.721984,29.523276,1.5625e-05,34.8994,False
182,2.67398,1.71379,29.391841,1.5625e-05,34.478,True
183,2.665873,1.71596,29.476062,1.5625e-05,34.6319,False
184,2.6797,1.728868,29.526646,1.5625e-05,34.1036,False
185,2.670182,1.720015,29.515694,1.5625e-05,34.057,False
186,2.666459,1.720358,29.479978,1.5625e-05,34.0963,False
187,2.669458,1.718587,29.420829,1.5625e-05,34.3966,False
188,2.666043,1.713075,29.330974,1.5625e-05,34.7885,True
189,2.679159,1.713103,29.390496,1.5625e-05,34.6079,False
190,2.667261,1.720744,29.389659,1.5625e-05,34.6234,False
191,2.656171,1.717866,29.339658,1.5625e-05,33.9018,False
192,2.679968,1.720447,29.314159,1.5625e-05,34.3682,True
193,2.669168,1.713578,29.333994,1.5625e-05,34.2057,False
194,2.681486,1.716044,29.324805,1.5625e-05,34.2899,False
195,2.661218,1.718496,29.329795,1.5625e-05,34.3478,False
196,2.670466,1.714503,29.226891,1.5625e-05,34.4436,True
197,2.672707,1.707355,29.119576,1.5625e-05,34.4375,True
198,2.66039,1.715973,29.185337,1.5625e-05,34.3066,False
199,2.662665,1.716756,29.171403,1.5625e-05,34.1632,False
200,2.656899,1.714596,29.201139,1.5625e-05,33.7243,False
