epoch,train_mae_deg,val_mae_deg,val_mse,learning_rate,epoch_time_s,is_best
1,8.376422,4.724565,145.029809,0.00025,32.4901,True
2,4.847549,3.505265,95.488711,0.00025,31.2761,True
3,4.035438,3.182433,75.943787,0.00025,31.1322,True
4,3.625478,3.304089,73.502411,0.00025,31.3066,True
5,3.394767,2.693701,64.138542,0.00025,32.453,True
6,3.240206,3.148521,68.861479,0.00025,31.7818,False
7,3.157053,2.561589,60.416748,0.00025,31.6876,True
8,3.070207,2.54831,59.350175,0.00025,31.6686,True
9,3.023417,2.509282,57.833139,0.00025,31.6685,True
10,2.990971,2.557276,57.806994,0.00025,31.7534,True
11,2.974144,2.368259,55.27594,0.00025,31.7249,True
12,2.96035,2.456072,55.684127,0.00025,31.6234,False
13,2.891535,2.40181,55.779895,0.00025,31.7833,False
14,2.894389,2.322841,53.029782,0.00025,31.4266,True
15,2.873134,2.428398,57.298431,0.00025,31.4368,False
16,2.860994,2.250262,50.21778,0.00025,31.5777,True
17,2.846018,2.333479,53.491738,0.00025,31.5315,False
18,2.827422,2.260775,49.876481,0.00025,31.7167,True
19,2.815888,2.275517,51.697074,0.00025,32.0198,False
20,2.797563,2.260786,50.5815,0.00025,31.6217,False
21,2.772672,2.247582,50.37365,0.00025,32.0519,False
22,2.780125,2.209247,48.77272,0.00025,31.6974,True
23,2.754615,2.227981,48.388553,0.00025,31.4726,True
24,2.747108,2.17516,48.602245,0.00025,31.3242,False
25,2.722717,2.189347,47.455934,0.00025,31.3506,True
26,2.737838,2.127932,46.882398,0.00025,31.7398,True
27,2.725009,2.16547,46.976038,0.00025,31.4367,False
28,2.691371,2.136621,45.774322,0.00025,31.5071,True
29,2.701188,2.08153,45.6489,0.00025,31.1781,True
30,2.672763,2.009155,44.508663,0.00025,31.5415,True
31,2.67518,1.965373,44.80156,0.00025,31.2348,False
32,2.655726,2.065795,44.067128,0.00025,31.3801,True
33,2.640987,2.016671,42.091444,0.00025,31.3348,True
34,2.630901,1.963697,42.895226,0.00025,31.5074,False
35,2.616839,1.942324,41.280447,0.00025,31.4097,True
36,2.606741,2.021967,44.859316,0.00025,31.4496,False
37,2.619898,1.942,41.284078,0.00025,31.1289,False
38,2.601114,1.915883,40.797128,0.00025,31.6744,True
39,2.572216,1.922067,39.794671,0.00025,31.4474,True
40,2.571521,1.967283,41.174522,0.00025,31.1488,False
41,2.562922,1.946178,42.175682,0.00025,31.3349,False
42,2.565962,1.85133,38.515129,0.00025,31.4352,True
43,2.536531,1.911786,41.708401,0.00025,31.2379,False
44,2.54947,1.817649,37.59173,0.00025,31.5376,True
45,2.538797,1.846959,37.947667,0.00025,31.4585,False
46,2.524806,1.84657,37.353589,0.00025,31.5701,True
47,2.521251,1.775216,35.988423,0.00025,31.5668,True
48,2.511438,1.865212,39.216798,0.00025,30.9638,False
49,2.517817,1.770052,35.218602,0.00025,31.6107,True
50,2.488199,1.797271,37.085476,0.00025,31.7477,False
51,2.49419,1.800159,36.149208,0.00025,31.4135,False
52,2.501489,1.805028,35.601125,0.00025,31.222,False
53,2.482702,1.742607,36.123358,0.00025,31.1278,False
54,2.482561,1.774207,34.213734,0.00025,31.2593,True
55,2.47477,1.896952,37.879469,0.00025,31.2992,False
56,2.475004,1.764476,34.247989,0.00025,31.3682,False
57,2.456031,1.767654,34.612652,0.00025,31.4874,False
58,2.442481,1.747221,34.459213,0.00025,31.1476,False
59,2.448197,1.765161,35.948277,0.00025,31.416,False
60,2.436578,1.760577,33.85335,0.00025,31.1984,True
61,2.427825,1.70437,33.409782,0.00025,31.5455,True
62,2.408824,1.683826,31.694216,0.00025,31.6238,True
63,2.401482,1.702208,31.041333,0.00025,31.6752,True
64,2.41717,1.633235,30.72854,0.00025,31.1696,True
65,2.397505,1.752235,33.148288,0.00025,31.4984,False
66,2.407353,1.650386,30.484877,0.00025,31.2449,True
67,2.389445,1.635714,30.10603,0.00025,31.3069,True
68,2.371568,1.646749,30.26686,0.00025,31.0799,False
69,2.393888,1.633702,29.259221,0.00025,31.6602,True
70,2.367681,1.618199,29.679741,0.00025,31.2654,False
71,2.348021,1.677573,30.392345,0.00025,31.3671,False
72,2.349368,1.640266,29.892641,0.00025,31.5414,False
73,2.344657,1.549102,28.410358,0.00025,31.3439,True
74,2.340712,1.63581,27.418008,0.00025,31.7965,True
75,2.333374,1.624421,27.755882,0.00025,31.0183,False
76,2.342896,1.626788,29.513579,0.00025,31.0444,False
77,2.309884,1.577823,26.964475,0.00025,31.4204,True
78,2.305981,1.541293,26.103275,0.00025,31.2994,True
79,2.297929,1.519587,27.388155,0.00025,31.4377,False
80,2.295524,1.522275,25.969703,0.00025,31.4399,True
81,2.291838,1.487879,24.602987,0.00025,31.6039,True
82,2.29002,1.508716,24.009918,0.00025,31.5952,True
83,2.278159,1.484028,24.528481,0.00025,31.4238,False
84,2.283034,1.479007,23.906275,0.00025,31.5011,True
85,2.247599,1.492589,24.18868,0.00025,31.5563,False
86,2.273355,1.625205,28.056931,0.00025,32.6556,False
87,2.248431,1.518356,26.811727,0.00025,33.5032,False
88,2.231087,1.519471,23.829026,0.00025,31.8579,True
89,2.253087,1.479922,22.650039,0.00025,31.3422,True
90,2.246682,1.45516,22.207663,0.00025,31.4157,True
91,2.255826,1.418845,22.074603,0.00025,31.4114,True
92,2.225225,1.446692,22.545079,0.00025,30.8953,False
93,2.229983,1.372369,21.867464,0.00025,31.8343,True
94,2.213258,1.448818,21.617973,0.00025,31.3882,True
95,2.191721,1.36962,19.67706,0.00025,31.3762,True
96,2.204546,1.395682,21.138097,0.00025,31.6683,False
97,2.197647,1.462637,23.857137,0.00025,31.8634,False
98,2.196009,1.39951,20.579553,0.00025,31.1243,False
99,2.177162,1.386988,22.337627,0.00025,31.5488,False
100,2.18383,1.409697,21.217004,0.00025,31.589,False
101,2.187253,1.32905,20.106738,0.00025,31.8756,False
102,2.139914,1.293436,17.820998,0.000125,31.4612,True
103,2.14126,1.324985,18.327657,0.000125,31.3913,False
104,2.132816,1.289155,17.596025,0.000125,31.8766,True
105,2.127334,1.279561,17.839847,0.000125,31.4876,False
106,2.130735,1.361388,19.167373,0.000125,31.4971,False
107,2.125765,1.335806,17.91719,0.000125,31.8117,False
108,2.13034,1.262681,17.022235,0.000125,31.256,True
109,2.121936,1.25659,16.669245,0.000125,31.3739,True
110,2.130117,1.367457,19.589094,0.000125,31.052,False
111,2.120972,1.251138,16.318257,0.000125,31.5549,True
112,2.115133,1.233062,16.19276,0.000125,31.521,True
113,2.138137,1.263254,18.402423,0.000125,31.378,False
114,2.113222,1.240933,17.038868,0.000125,31.336,False
115,2.112029,1.231031,16.387322,0.000125,31.2536,False
116,2.11235,1.246762,15.971575,0.000125,31.5833,True
117,2.11207,1.235282,15.709137,0.000125,31.1157,True
118,2.097055,1.256021,17.000555,0.000125,31.417,False
119,2.08337,1.254195,15.69196,0.000125,32.0275,True
