epoch,train_mae_deg,val_mae_deg,val_mse,learning_rate,epoch_time_s,is_best
1,8.129645,6.947253,317.378019,0.00025,59.551,True
2,6.207974,5.398097,201.742691,0.00025,58.6227,True
3,5.234685,4.438948,154.712654,0.00025,58.4392,True
4,4.472522,3.953801,119.803927,0.00025,58.6173,True
5,4.070005,3.447043,104.812718,0.00025,58.1898,True
6,3.82112,3.412292,103.443665,0.00025,58.534,True
7,3.66291,3.158313,97.447749,0.00025,55.7679,True
8,3.549396,3.031736,93.926016,0.00025,55.9855,True
9,3.466708,2.912001,86.735777,0.00025,56.0917,True
10,3.435165,2.925211,90.725696,0.00025,55.9535,False
11,3.350267,2.893051,87.166293,0.00025,64.024,False
12,3.303624,2.865613,86.194381,0.00025,60.2753,True
13,3.296153,2.808707,86.411615,0.00025,56.6843,False
14,3.234392,2.675636,80.36314,0.00025,57.9968,True
15,3.203938,2.825876,81.804608,0.00025,60.2257,False
16,3.200361,2.624413,80.139231,0.00025,58.808,True
17,3.163728,2.534854,75.422355,0.00025,60.1473,True
18,3.107944,2.649987,76.985789,0.00025,60.8617,False
19,3.096142,2.587575,77.154082,0.00025,58.6021,False
20,3.03972,2.528004,74.351198,0.00025,60.1058,True
21,3.040301,2.52385,73.491909,0.00025,59.8118,True
22,3.044512,2.445538,72.728355,0.00025,59.8308,True
23,3.005141,2.511374,74.379291,0.00025,59.2721,False
24,2.985858,2.459069,72.574138,0.00025,59.9762,True
25,2.94648,2.681517,78.059491,0.00025,61.6715,False
26,2.99487,2.471852,76.024865,0.00025,60.622,False
27,2.93986,2.572653,73.17014,0.00025,53.8707,False
28,2.91212,2.364025,68.477212,0.00025,37.9325,True
29,2.894389,2.380133,69.272744,0.00025,37.626,False
30,2.856035,2.373112,67.072673,0.00025,33.1967,True
31,2.854992,2.587402,72.270492,0.00025,32.27,False
32,2.836971,2.368055,66.151783,0.00025,31.8823,True
33,2.823555,2.453691,73.060981,0.00025,31.3255,False
34,2.809788,2.319032,66.408799,0.00025,31.6583,False
35,2.787102,2.398623,66.035523,0.00025,31.8018,True
36,2.753747,2.215998,63.538988,0.00025,32.1958,True
37,2.74678,2.29673,70.259431,0.00025,34.0683,False
38,2.745967,2.254014,65.478706,0.00025,32.9377,False
39,2.686017,2.352151,68.954427,0.00025,31.4821,False
40,2.704447,2.241721,64.738457,0.00025,31.1822,False
41,2.679657,2.268158,65.313037,0.00025,31.2896,False
42,2.680438,2.432578,66.231393,0.00025,31.1304,False
43,2.638324,2.191596,61.595677,0.000125,33.2237,True
44,2.60859,2.144258,60.051759,0.000125,33.694,True
45,2.607724,2.188494,62.150394,0.000125,49.9826,False
46,2.589192,2.185026,60.643766,0.000125,65.452,False
47,2.595494,2.250285,61.532154,0.000125,65.156,False
48,2.5893,2.30591,61.546441,0.000125,64.98,False
49,2.599833,2.177972,61.203054,0.000125,65.8783,False
50,2.587603,2.066331,57.674704,0.000125,66.2229,True
51,2.559206,2.160748,60.202928,0.000125,67.8217,False
52,2.574578,2.079939,58.49326,0.000125,69.3482,False
53,2.553118,2.161505,60.523998,0.000125,68.6902,False
54,2.569251,2.222437,58.98046,0.000125,67.9118,False
55,2.55418,2.147354,58.934322,0.000125,69.5746,False
56,2.527148,2.20113,59.714418,0.000125,68.5353,False
57,2.537286,2.158611,59.02709,6.25e-05,69.2096,False
58,2.543664,2.063777,57.709084,6.25e-05,68.2172,False
59,2.503017,2.075758,57.056624,6.25e-05,69.2427,True
60,2.507069,2.089695,56.609847,6.25e-05,68.9407,True
61,2.49925,2.11689,57.103578,6.25e-05,69.1317,False
62,2.529231,2.087779,56.612385,6.25e-05,69.3792,False
63,2.497374,2.141841,58.553389,6.25e-05,68.0086,False
64,2.511856,2.098785,56.536718,6.25e-05,69.5322,True
65,2.508708,2.089693,57.001842,6.25e-05,68.7057,False
66,2.488095,2.020647,55.347756,6.25e-05,69.1479,True
67,2.500535,2.050039,55.770304,6.25e-05,68.8282,False
68,2.487344,2.087091,56.956033,6.25e-05,69.0062,False
69,2.484527,2.134356,58.027213,6.25e-05,69.6247,False
70,2.499912,2.025342,54.997667,6.25e-05,68.6023,True
71,2.472718,2.053217,55.420991,6.25e-05,69.2428,False
72,2.462406,2.066241,55.722394,6.25e-05,68.6234,False
73,2.482579,2.045886,55.01044,6.25e-05,68.5822,False
74,2.475864,2.10059,55.533695,6.25e-05,44.5187,False
75,2.480526,2.050434,55.177469,6.25e-05,25.8514,False
76,2.471721,2.009108,54.351527,6.25e-05,27.0587,True
77,2.462271,2.031914,54.489769,6.25e-05,27.307,False
78,2.467879,2.037444,54.118293,6.25e-05,26.1589,True
