epoch,train_mae_deg,val_mae_deg,val_mse,learning_rate,epoch_time_s,is_best
86,2.566863,1.536486,36.822674,1.5625e-05,58.6095,False
87,2.559075,1.506904,36.768547,1.5625e-05,61.5407,False
88,2.543997,1.532489,37.250478,1.5625e-05,61.4175,False
89,2.541247,1.525194,36.867322,1.5625e-05,64.7711,False
90,2.548137,1.519335,36.666595,1.5625e-05,64.7103,False
91,2.550446,1.526864,36.781819,1.5625e-05,62.5962,False
92,2.532363,1.528394,36.623489,7.8125e-06,61.9328,True
93,2.552049,1.514453,36.42151,7.8125e-06,61.139,True
94,2.534947,1.514466,36.459661,7.8125e-06,60.1839,False
95,2.538594,1.509658,36.267228,7.8125e-06,58.885,True
96,2.549327,1.51218,36.520688,7.8125e-06,64.1389,False
97,2.537219,1.505648,36.304073,7.8125e-06,63.3056,False
98,2.539221,1.514433,36.395105,7.8125e-06,59.6476,False
99,2.540557,1.519508,36.481412,7.8125e-06,59.0974,False
100,2.545049,1.508365,36.330894,7.8125e-06,61.2362,False
101,2.530601,1.51515,36.271052,7.8125e-06,61.6473,False
102,2.528128,1.51201,36.293505,3.90625e-06,62.0695,False
103,2.540304,1.510021,36.365652,3.90625e-06,64.3884,False
104,2.539672,1.512,36.311421,3.90625e-06,64.3079,False
105,2.537581,1.507167,36.267475,3.90625e-06,62.0317,False
106,2.534646,1.511812,36.289468,3.90625e-06,58.8881,False
107,2.534958,1.510244,36.295843,3.90625e-06,58.2799,False
108,2.538698,1.510926,36.309177,1.953125e-06,60.9639,False
109,2.536588,1.510662,36.307689,1.953125e-06,64.3096,False
110,2.541814,1.509843,36.278552,1.953125e-06,64.1238,False
111,2.530728,1.510758,36.282486,1.953125e-06,62.7077,False
112,2.527573,1.51083,36.270598,1.953125e-06,60.1162,False
113,2.535576,1.509207,36.254981,1.953125e-06,58.847,True
114,2.532054,1.509013,36.235951,1.953125e-06,62.0487,True
115,2.527034,1.508084,36.228055,1.953125e-06,64.5839,True
116,2.535524,1.507946,36.228604,1.953125e-06,62.829,False
117,2.529127,1.509335,36.238641,1.953125e-06,60.4118,False
118,2.532377,1.508641,36.230445,1.953125e-06,57.8691,False
119,2.538036,1.508915,36.222202,1.953125e-06,61.1137,True
120,2.528569,1.508002,36.19936,1.953125e-06,61.4821,True
121,2.533972,1.507859,36.204977,1.953125e-06,64.5357,False
122,2.523208,1.507674,36.203048,1.953125e-06,64.5147,False
123,2.529808,1.508649,36.20088,1.953125e-06,62.8631,False
124,2.528138,1.509147,36.228233,1.953125e-06,59.2618,False
125,2.537159,1.510036,36.227916,1.953125e-06,59.8723,False
126,2.537738,1.508853,36.23476,1.953125e-06,61.3619,False
127,2.527596,1.508229,36.22233,9.765625e-07,61.2133,False
128,2.526641,1.508244,36.22618,9.765625e-07,61.3212,False
129,2.532981,1.507974,36.216966,9.765625e-07,64.1736,False
130,2.536424,1.507694,36.206722,9.765625e-07,64.3269,False
131,2.525579,1.507672,36.215986,9.765625e-07,63.9935,False
132,2.535056,1.507753,36.205629,9.765625e-07,61.517,False
133,2.529407,1.508439,36.211562,4.8828125e-07,58.5366,False
134,2.526277,1.508509,36.210666,4.8828125e-07,61.2754,False
135,2.535975,1.508396,36.213577,4.8828125e-07,61.4143,False
136,2.529608,1.50832,36.21051,4.8828125e-07,61.564,False
137,2.53214,1.508411,36.218216,4.8828125e-07,63.3813,False
138,2.533024,1.508451,36.21207,4.8828125e-07,64.4826,False
139,2.532501,1.508444,36.211446,2.44140625e-07,63.675,False
140,2.530642,1.508309,36.20856,2.44140625e-07,61.0765,False
