epoch,train_mae_deg,val_mae_deg,val_mse,learning_rate,epoch_time_s,is_best
1,10.436732,7.724912,239.425403,0.00025,45.1936,True
2,10.533442,7.906738,236.841735,0.00025,44.9233,True
3,10.493612,6.776809,221.373208,0.00025,45.1133,True
4,10.259321,6.863108,218.225515,0.00025,45.182,True
5,10.1886,6.940332,216.404096,0.00025,45.0856,True
6,10.160761,6.847286,211.763187,0.00025,46.7315,True
7,10.108955,6.269357,205.877922,0.00025,47.5896,True
8,10.015653,6.363826,206.257099,0.00025,47.4592,False
9,10.05054,6.157964,202.199777,0.00025,46.861,True
10,10.010615,5.985886,201.523873,0.00025,44.5272,True
11,9.946326,6.120356,198.532387,0.00025,42.8618,True
12,9.966228,5.776642,198.346552,0.00025,44.7068,True
13,9.936791,5.755567,196.529835,0.00025,45.2181,True
14,9.817765,6.767477,201.832682,0.00025,45.2114,False
15,9.922312,6.034029,193.252128,0.00025,45.2403,True
16,9.868238,6.121426,192.653101,0.00025,47.8746,True
17,9.808613,6.316914,192.385561,0.00025,45.0649,True
18,9.817926,6.197717,192.716773,0.00025,47.8852,False
19,9.837818,5.862924,191.784492,0.00025,50.536,True
20,9.814679,5.584295,189.129551,0.00025,50.3011,True
21,9.735443,6.061685,190.380685,0.00025,51.365,False
22,9.758623,5.358468,190.690887,0.00025,49.5717,False
23,9.707742,5.86206,190.472704,0.00025,47.4466,False
24,9.721882,5.66327,189.393045,0.00025,47.5094,False
25,9.716737,5.611094,186.970196,0.00025,47.6002,True
26,9.671547,5.793497,186.595402,0.00025,47.736,True
27,9.652759,5.497522,188.928395,0.00025,47.2442,False
28,9.666074,5.222176,186.957562,0.00025,46.2979,False
29,9.678616,5.115712,183.857722,0.00025,44.1594,True
30,9.569646,5.420348,184.313247,0.00025,42.666,False
31,9.577182,5.977226,184.955531,0.00025,44.9821,False
32,9.643388,5.599519,183.989436,0.00025,46.275,False
33,9.649286,5.12787,184.613272,0.00025,47.0797,False
34,9.557692,5.136489,184.61486,0.00025,46.0541,False
35,9.471256,6.080591,187.341356,0.00025,46.7118,False
36,9.668169,5.577755,184.259023,0.000125,48.7142,False
37,9.590729,5.324019,184.469112,0.000125,48.3548,False
38,9.504308,5.432977,185.284925,0.000125,48.2013,False
39,9.558861,5.319429,183.421085,0.000125,48.043,True
40,9.50423,5.390543,183.301446,0.000125,45.5828,True
41,9.543217,5.488514,182.826805,0.000125,44.0632,True
42,9.471545,5.720979,183.781034,0.000125,43.6229,False
43,9.59374,5.345533,181.917132,0.000125,44.7092,True
44,9.492185,5.324604,183.046429,0.000125,44.8704,False
45,9.483698,5.440195,183.602943,0.000125,47.9446,False
46,9.4907,5.547886,183.272641,0.000125,48.4908,False
47,9.513005,5.48917,182.378934,0.000125,47.9331,False
48,9.528354,5.338515,183.122485,0.000125,46.1624,False
49,9.472326,5.394752,181.634822,0.000125,44.7925,True
50,9.515005,5.32207,181.997131,0.000125,46.388,False
51,9.460897,5.603763,182.377989,0.000125,47.0573,False
52,9.517511,5.442545,182.041533,0.000125,46.3805,False
53,9.514203,5.128605,183.335172,0.000125,48.9325,False
54,9.385943,5.648578,181.962238,0.000125,47.7284,False
55,9.5209,5.241192,181.780829,0.000125,47.5944,False
56,9.462081,5.191688,182.179521,6.25e-05,46.8588,False
57,9.42731,5.264676,182.001181,6.25e-05,44.5739,False
58,9.446981,5.295693,182.100113,6.25e-05,42.6982,False
59,9.464922,5.294325,182.065233,6.25e-05,43.8124,False
60,9.46255,5.240901,182.14015,6.25e-05,44.9743,False
61,9.43942,5.371371,181.720488,6.25e-05,44.9691,False
62,9.462396,5.347678,181.657232,3.125e-05,45.0352,False
63,9.501875,5.29693,181.719104,3.125e-05,45.6951,False
64,9.445056,5.303587,181.753321,3.125e-05,46.7324,False
65,9.411777,5.364944,181.597679,3.125e-05,47.6051,True
66,9.441668,5.352847,181.657479,3.125e-05,47.5225,False
67,9.432894,5.333183,181.702262,3.125e-05,47.1358,False
68,9.431619,5.340143,181.721778,3.125e-05,45.2261,False
69,9.429328,5.359799,181.641374,3.125e-05,43.2998,False
70,9.446946,5.350987,181.667464,3.125e-05,43.7751,False
71,9.464475,5.320646,181.773362,3.125e-05,45.7914,False
72,9.417181,5.336564,181.743018,1.5625e-05,46.2034,False
73,9.449276,5.322358,181.776058,1.5625e-05,45.9666,False
74,9.441799,5.326746,181.728991,1.5625e-05,45.8594,False
75,9.438125,5.327766,181.747834,1.5625e-05,48.2833,False
76,9.382296,5.351442,181.666091,1.5625e-05,47.2497,False
77,9.439923,5.339039,181.684645,1.5625e-05,46.7333,False
78,9.438026,5.336094,181.68055,7.8125e-06,44.7986,False
79,9.435986,5.334529,181.690881,7.8125e-06,42.4215,False
80,9.44342,5.343786,181.687041,7.8125e-06,44.7354,False
81,9.430597,5.33658,181.716354,7.8125e-06,45.6178,False
82,9.429863,5.339326,181.685663,7.8125e-06,45.627,False
83,9.416871,5.34179,181.691425,7.8125e-06,45.7803,False
84,9.430835,5.337835,181.663467,3.90625e-06,45.8746,False
85,9.429018,5.338828,181.664972,3.90625e-06,45.3123,False
