epoch,train_mae_deg,val_mae_deg,val_mse,learning_rate,epoch_time_s,is_best
1,12.956045,9.96862,475.083173,0.00025,45.4996,True
2,9.999832,8.830187,415.824407,0.00025,43.7833,True
3,9.085036,8.528357,400.284305,0.00025,42.2779,True
4,8.85776,8.427944,392.706186,0.00025,41.2975,True
5,8.81423,8.376626,387.858814,0.00025,44.2357,True
6,8.680803,8.494359,381.98316,0.00025,44.2358,True
7,8.873651,8.437071,379.641777,0.00025,51.5661,True
8,8.771636,8.461861,376.70048,0.00025,39.1749,True
9,8.833791,8.466381,374.407173,0.00025,39.1481,True
10,8.825812,8.399633,373.055855,0.00025,39.9969,True
11,8.717226,8.490091,370.077774,0.00025,38.581,True
12,8.793099,8.437846,368.927757,0.00025,40.5091,True
13,8.844374,8.315774,368.657179,0.00025,46.0866,True
14,8.702649,8.375677,366.106355,0.00025,45.9398,True
15,8.695293,8.387214,364.402045,0.00025,40.1429,True
16,8.658402,8.477425,361.770347,0.00025,37.8683,True
17,8.73298,8.414048,360.863927,0.00025,32.3516,True
18,8.709047,8.352161,359.813597,0.00025,35.117,True
19,8.564282,8.451152,357.208128,0.00025,32.3153,True
20,8.73524,8.325644,356.969158,0.00025,32.6897,True
21,8.635474,8.338936,355.220349,0.00025,32.6492,True
22,8.559269,8.336765,353.947478,0.00025,32.1459,True
23,8.620584,8.273232,353.146433,0.00025,29.677,True
24,8.550559,8.317242,351.029009,0.00025,29.489,True
25,8.527073,8.318476,349.717542,0.00025,25.275,True
26,8.5409,8.307262,348.256606,0.00025,27.9799,True
27,8.57213,8.181919,347.934776,0.00025,29.0471,True
28,8.434451,8.193794,346.102244,0.00025,32.6082,True
29,8.437649,8.247567,344.085527,0.00025,37.3996,True
30,8.453612,8.173622,343.200482,0.00025,36.7321,True
31,8.363567,8.259623,340.807638,0.00025,38.5713,True
32,8.545407,8.067092,341.047319,0.00025,37.6476,False
33,8.285232,8.186225,338.203406,0.00025,37.8469,True
34,8.459776,8.0127,338.412098,0.00025,38.5861,False
35,8.309574,8.031379,336.596486,0.00025,40.1239,True
36,8.290347,8.066629,334.679273,0.00025,38.581,True
37,8.311138,8.015023,333.738198,0.00025,38.1871,True
38,8.293301,8.021855,331.939638,0.00025,38.8702,True
39,8.341515,7.890638,331.851931,0.00025,39.7308,True
40,8.203559,7.918513,329.941839,0.00025,38.2689,True
41,8.176214,8.03826,327.502262,0.00025,39.4958,True
42,8.277434,7.86983,327.580124,0.00025,37.4634,False
43,8.156854,7.837923,326.420194,0.00025,37.2471,True
44,8.196041,7.797431,325.377509,0.00025,37.2325,True
45,8.130208,7.808933,323.701871,0.00025,38.1585,True
46,8.15331,7.762329,322.870055,0.00025,36.8897,True
47,8.054572,7.86523,320.265254,0.00025,37.7411,True
48,8.083058,7.877705,318.599654,0.00025,37.6566,True
49,8.114204,7.74518,318.593336,0.00025,38.1156,True
50,8.010458,7.810506,316.611898,0.00025,37.4527,True
51,8.047135,7.744802,315.901731,0.00025,38.11,True
52,8.028792,7.741398,314.497457,0.00025,41.9409,True
53,8.110526,7.558054,315.772742,0.00025,40.5906,False
54,7.982479,7.518746,315.274069,0.00025,36.9303,False
55,8.003969,7.502106,314.137154,0.00025,37.8689,True
56,7.846326,7.631475,310.845126,0.00025,37.808,True
57,8.059614,7.497019,311.583988,0.00025,37.6713,False
58,7.881581,7.509161,309.933954,0.00025,37.6136,True
59,7.885486,7.54853,308.282537,0.00025,37.311,True
60,7.916838,7.508785,307.522405,0.00025,38.8202,True
61,7.84023,7.533569,306.00414,0.00025,37.4313,True
62,7.943728,7.390713,307.21217,0.00025,37.4493,False
63,7.840273,7.41956,305.643849,0.00025,43.4508,True
64,7.835103,7.374602,305.050889,0.00025,41.5578,True
65,7.820098,7.414532,303.258372,0.00025,38.6137,True
66,7.758251,7.484139,301.268751,0.00025,37.0773,True
67,7.892898,7.306671,303.059298,0.00025,37.9521,False
68,7.772083,7.340971,301.284508,0.00025,36.9689,False
69,7.787712,7.283759,301.538523,0.00025,37.2791,False
70,7.725712,7.380736,298.608999,0.00025,38.3817,True
71,7.727889,7.3683,297.924846,0.00025,39.9326,True
72,7.746994,7.348548,297.252368,0.00025,44.0735,True
73,7.740557,7.264393,297.538035,0.00025,43.268,False
74,7.761941,7.172831,298.919258,0.00025,42.0009,False
75,7.664169,7.22841,296.534328,0.00025,47.8158,True
76,7.633187,7.314231,294.046701,0.00025,41.7859,True
77,7.67412,7.318291,293.150968,0.00025,34.7376,True
78,7.721508,7.214321,293.900908,0.00025,32.5413,False
79,7.622882,7.204726,293.140573,0.00025,35.9185,True
80,7.703816,7.124628,294.156368,0.00025,54.1545,False
81,7.627202,7.099179,294.075234,0.00025,46.7689,False
82,7.538151,7.194645,290.875524,0.00025,37.7408,True
83,7.626877,7.095846,292.179173,0.00025,37.317,False
84,7.636488,7.044088,292.793965,0.00025,36.2471,False
85,7.474341,7.162578,289.104113,0.00025,34.2434,True
86,7.575542,7.16973,288.301826,0.00025,37.3333,True
87,7.504489,7.174168,287.490593,0.00025,36.4288,True
88,7.558716,7.145396,287.156631,0.00025,35.3801,True
89,7.528901,7.142801,286.514455,0.00025,36.0942,True
90,7.547864,7.124556,286.198389,0.00025,28.9205,True
91,7.549243,7.081827,286.321895,0.00025,27.5502,False
92,7.471122,7.107546,285.121416,0.00025,27.2006,True
93,7.527497,7.053058,285.651785,0.00025,26.8673,False
94,7.515306,6.985944,286.598369,0.00025,27.3689,False
95,7.397122,7.122858,282.858674,0.00025,27.0257,True
96,7.543734,7.010438,284.902134,0.00025,27.0772,False
97,7.450319,7.039433,283.282636,0.00025,28.707,False
98,7.417534,7.05875,282.386861,0.00025,29.3723,True
99,7.543879,6.901537,285.754365,0.00025,27.8163,False
100,7.428484,6.91039,284.693824,0.00025,27.4575,False
101,7.432975,6.922142,283.675811,0.00025,28.6718,False
102,7.344983,6.999363,281.074899,0.00025,29.112,True
103,7.375937,7.052134,279.787693,0.00025,28.674,True
104,7.45858,6.960305,280.980363,0.00025,29.5937,False
105,7.408594,6.945771,280.599721,0.00025,54.8113,False
106,7.397458,6.922612,280.653985,0.00025,36.8225,False
107,7.356301,6.972648,278.970211,0.00025,36.9095,True
108,7.401929,6.905691,280.015597,0.00025,35.3822,False
109,7.339946,6.902633,279.376437,0.00025,39.666,False
110,7.359645,6.899611,278.643385,0.00025,45.5173,True
111,7.379035,6.84084,279.435226,0.00025,38.1313,False
112,7.238834,6.982084,275.678138,0.00025,36.9267,True
113,7.385735,6.831272,278.343185,0.00025,37.1262,False
114,7.331801,6.798561,278.343177,0.00025,38.1276,False
