epoch,train_mae_deg,val_mae_deg,val_mse,learning_rate,epoch_time_s,is_best
1,6.011001,3.971632,101.267048,0.00025,43.697,True
2,5.367395,3.948325,96.999793,0.00025,41.9883,True
3,5.061594,3.517547,80.888286,0.00025,42.9818,True
4,4.906535,3.213898,73.822077,0.00025,38.5171,True
5,4.751785,3.178891,72.391048,0.00025,46.6987,True
6,4.652896,3.146925,72.110801,0.00025,48.2523,True
7,4.595905,2.980253,64.871297,0.00025,46.8383,True
8,4.503344,2.94164,64.210879,0.00025,44.5891,True
9,4.486231,2.822116,61.163598,0.00025,42.8791,True
10,4.431802,2.820376,63.04373,0.00025,41.3831,False
11,4.394094,2.859333,61.5551,0.00025,40.9883,False
12,4.357692,2.8858,61.019878,0.00025,41.0915,True
13,4.346275,2.706209,57.028214,0.00025,42.8514,True
14,4.329623,2.730149,57.953226,0.00025,45.981,False
15,4.288469,2.688158,58.701516,0.00025,46.0433,False
16,4.25169,2.614369,54.566517,0.00025,48.7412,True
17,4.227092,2.663319,56.636053,0.00025,48.8673,False
18,4.202072,2.641478,56.340311,0.00025,48.9187,False
19,4.189951,2.524173,53.433941,0.00025,46.6328,True
20,4.167925,2.540159,53.430284,0.00025,44.3392,True
21,4.15948,2.552768,52.741014,0.00025,42.8938,True
22,4.151861,2.720958,57.867971,0.00025,41.3166,False
23,4.105157,2.472948,50.794927,0.00025,41.0665,True
24,4.090891,2.557011,54.490955,0.00025,42.625,False
25,4.087693,2.448673,50.295154,0.00025,45.4349,True
26,4.074593,2.493783,54.277615,0.00025,47.6816,False
27,4.052508,2.462443,51.435043,0.00025,49.3738,False
28,4.046157,2.446411,48.697666,0.00025,47.7208,True
29,4.005167,2.362344,47.889519,0.00025,45.2408,True
30,4.009265,2.467439,50.886887,0.00025,43.3067,False
31,4.002606,2.466743,48.816462,0.00025,41.7374,False
32,3.969525,2.287189,47.381032,0.00025,41.3046,True
33,3.958467,2.343533,46.944178,0.00025,41.9893,True
34,3.952892,2.340179,48.120212,0.00025,40.8333,False
35,3.93992,2.548543,52.973306,0.00025,44.6449,False
36,3.922891,2.331873,44.860535,0.00025,47.1691,True
37,3.932085,2.557399,53.464176,0.00025,48.9823,False
38,3.888152,2.446413,47.619255,0.00025,48.2297,False
39,3.905042,2.390504,45.995696,0.00025,47.2899,False
40,3.882071,2.379801,47.138158,0.00025,45.2631,False
41,3.87926,2.299988,43.530903,0.00025,43.6294,True
42,3.874886,2.320468,44.32623,0.00025,42.1844,False
43,3.872598,2.228445,44.02752,0.00025,42.9956,False
44,3.83156,2.255357,42.722921,0.00025,44.1949,True
45,3.844,2.321916,44.314187,0.00025,46.4365,False
46,3.834302,2.290778,43.837168,0.00025,48.5056,False
47,3.82512,2.475394,49.494716,0.00025,48.8101,False
48,3.819394,2.33292,44.888903,0.00025,47.3262,False
49,3.787143,2.276012,46.03943,0.00025,45.9186,False
50,3.805449,2.331521,45.378638,0.00025,44.0968,False
51,3.732965,2.223596,40.486978,0.000125,43.0388,True
52,3.724323,2.218097,40.013697,0.000125,43.0078,True
53,3.73331,2.182754,40.105112,0.000125,44.4211,False
54,3.721433,2.127741,39.803133,0.000125,47.4871,True
55,3.715276,2.15689,38.994666,0.000125,49.1445,True
56,3.701406,2.125512,40.014858,0.000125,48.6184,False
57,3.704069,2.15561,38.730843,0.000125,48.6522,True
58,3.694895,2.13295,39.421249,0.000125,48.4833,False
59,3.68359,2.063891,39.1276,0.000125,47.9823,False
60,3.695137,2.151671,38.900923,0.000125,47.1388,False
61,3.668625,2.127906,38.513899,0.000125,46.3328,True
62,3.653159,2.20041,39.545853,0.000125,45.2703,False
63,3.664861,2.117979,39.815806,0.000125,45.562,False
64,3.65231,2.195574,38.741618,0.000125,42.7167,False
65,3.659079,2.105549,37.350759,0.000125,46.7741,True
66,3.652303,2.092918,37.621556,0.000125,46.9792,False
67,3.654837,2.145809,37.52995,0.000125,47.798,False
68,3.636647,2.087928,37.093777,0.000125,48.4802,True
69,3.648644,2.039196,36.320784,0.000125,47.2605,True
70,3.639843,2.094541,37.089212,0.000125,44.7315,False
71,3.631216,2.142923,38.931953,0.000125,42.9821,False
72,3.629932,2.121204,36.851857,0.000125,42.8236,False
73,3.618554,2.08885,36.051051,0.000125,44.0759,True
74,3.606126,2.041667,35.821768,0.000125,46.1298,True
75,3.610902,2.13151,37.168927,0.000125,48.4716,False
76,3.607081,2.037938,35.83188,0.000125,48.74,False
77,3.593154,2.130836,38.658468,0.000125,48.8324,False
78,3.593382,2.062209,36.595925,0.000125,48.7855,False
79,3.597731,2.127947,36.097907,0.000125,48.0052,False
80,3.593565,2.03948,34.971748,0.000125,47.897,True
81,3.587757,2.06785,37.619611,0.000125,47.3904,False
82,3.590777,2.077767,35.97331,0.000125,48.1154,False
83,3.578789,2.124585,35.978197,0.000125,47.6385,False
84,3.565787,2.024811,35.46139,0.000125,48.1355,False
85,3.573546,2.087068,35.731994,0.000125,48.1303,False
86,3.569723,2.047281,35.207177,0.000125,48.1022,False
87,3.541901,2.058484,34.231137,6.25e-05,48.1875,True
88,3.534124,1.995957,33.458188,6.25e-05,47.8901,True
89,3.538289,2.047837,34.666108,6.25e-05,46.4587,False
90,3.535263,1.982124,33.525267,6.25e-05,46.3702,False
91,3.523538,2.038561,33.877289,6.25e-05,47.4314,False
92,3.531977,2.031164,33.749868,6.25e-05,48.9036,False
93,3.527926,1.985626,33.184066,6.25e-05,51.3673,True
94,3.526613,2.02673,33.695036,6.25e-05,48.5243,False
95,3.527803,2.027698,34.064049,6.25e-05,49.8135,False
96,3.532486,2.009323,33.429372,6.25e-05,49.5173,False
97,3.524137,1.970385,32.655909,6.25e-05,48.9064,True
98,3.512734,2.005363,33.228412,6.25e-05,49.0029,False
99,3.521346,1.957482,32.347098,6.25e-05,49.1401,True
100,3.520794,1.997781,32.647638,6.25e-05,48.7595,False
101,3.518461,1.956054,32.449991,6.25e-05,48.4505,False
102,3.505453,1.961801,32.071049,6.25e-05,48.3902,True
103,3.506451,2.001838,32.675112,6.25e-05,48.6372,False
104,3.505652,1.993086,32.654834,6.25e-05,48.1858,False
105,3.503721,1.974081,32.77306,6.25e-05,47.3579,False
106,3.503412,1.983502,32.472577,6.25e-05,48.6061,False
107,3.514312,1.959798,32.474246,6.25e-05,48.6885,False
108,3.508856,1.978928,32.329103,6.25e-05,48.2981,False
