epoch,train_mae_deg,val_mae_deg,val_mse,learning_rate,epoch_time_s,is_best
1,8.445389,7.09138,259.583443,0.00025,60.2448,True
2,8.451415,7.320233,240.40965,0.00025,58.993,True
3,8.334867,6.950151,227.226739,0.00025,61.4006,True
4,8.19879,6.733558,223.72773,0.00025,58.1184,True
5,8.069329,6.606433,219.989301,0.00025,59.5781,True
6,7.976429,6.291401,215.007247,0.00025,64.1086,True
7,7.825566,6.424831,207.59331,0.00025,62.9608,True
8,7.838761,6.429666,206.062384,0.00025,59.6508,True
9,7.807707,6.085168,205.270561,0.00025,57.2629,True
10,7.688849,6.143768,201.913342,0.00025,58.2245,True
11,7.647451,6.07435,200.265911,0.00025,58.8371,True
12,7.536765,6.404382,197.878547,0.00025,59.8156,True
13,7.529027,6.420191,196.335989,0.00025,59.6296,True
14,7.534717,6.247078,195.835133,0.00025,57.7707,True
15,7.488706,5.978788,196.691155,0.00025,58.8856,False
16,7.435,5.924923,195.078682,0.00025,59.3922,True
17,7.426195,5.856884,192.537486,0.00025,59.3711,True
18,7.398509,5.685751,194.133936,0.00025,56.285,False
19,7.344184,5.74807,193.879982,0.00025,53.489,False
20,7.323952,5.646524,193.089761,0.00025,57.3641,False
21,7.214291,6.026126,188.846961,0.00025,58.166,True
22,7.382994,5.512123,193.089578,0.00025,58.365,False
23,7.270177,5.619395,191.191178,0.00025,58.683,False
24,7.27118,5.583565,191.154606,0.00025,58.0805,False
25,7.209076,5.553703,191.196068,0.00025,58.8288,False
26,7.207381,5.614775,191.566606,0.00025,58.3577,False
27,7.192844,5.696241,189.913172,0.00025,59.1384,False
28,7.171667,5.687345,187.937075,0.000125,58.619,True
29,7.15609,5.772789,187.199518,0.000125,59.8601,True
30,7.185824,5.694157,186.361699,0.000125,59.1461,True
31,7.146868,5.744484,186.140213,0.000125,58.9729,True
32,7.174221,5.678697,185.40748,0.000125,57.2601,True
33,7.122494,5.703195,185.267738,0.000125,57.1722,True
34,7.162684,5.657856,186.11743,0.000125,58.2882,False
35,7.144383,5.632553,186.527055,0.000125,58.6279,False
36,7.118902,5.684947,184.946132,0.000125,59.2085,True
37,7.091935,5.784402,184.160334,0.000125,59.1167,True
38,7.103849,5.818235,183.604781,0.000125,58.9607,True
39,7.174648,5.581693,185.528866,0.000125,58.118,False
40,7.030216,5.770436,183.017252,0.000125,57.5987,True
41,7.155788,5.667209,183.164053,0.000125,58.4076,False
42,7.130121,5.724368,183.876246,0.000125,59.7034,False
43,7.073379,5.766804,183.147027,0.000125,58.1594,False
44,7.159002,5.590631,184.28863,0.000125,56.7828,False
45,7.101048,5.595479,183.754547,0.000125,55.8233,False
46,7.073386,5.588006,183.284164,0.000125,57.9076,False
47,7.066349,5.614152,183.001095,6.25e-05,54.9753,True
48,7.098599,5.58784,183.555805,6.25e-05,59.7124,False
49,7.080071,5.594866,183.249759,6.25e-05,59.1441,False
50,7.048109,5.635809,182.715725,6.25e-05,61.0144,True
51,7.133208,5.565004,183.084621,6.25e-05,59.2984,False
52,7.036422,5.624054,183.177122,6.25e-05,57.3491,False
53,7.063731,5.645671,183.043085,6.25e-05,59.9344,False
54,7.075443,5.651965,182.784096,6.25e-05,58.8397,False
55,7.068108,5.626335,182.484468,6.25e-05,58.5174,True
56,7.065108,5.619669,182.462814,6.25e-05,58.6767,True
57,7.091161,5.608867,182.245648,6.25e-05,58.4685,True
58,7.067051,5.569919,182.4179,6.25e-05,54.4255,False
59,7.072483,5.562884,182.401053,6.25e-05,57.8778,False
60,7.039787,5.593592,182.26224,6.25e-05,57.59,False
61,7.055355,5.595075,182.417139,6.25e-05,58.837,False
62,7.042264,5.606278,181.951639,6.25e-05,58.7047,True
63,7.046724,5.602793,181.983667,6.25e-05,57.5646,False
64,7.064228,5.596564,181.964544,6.25e-05,57.1497,False
65,7.082394,5.559917,182.218783,6.25e-05,58.8687,False
66,7.010792,5.626697,181.483554,6.25e-05,60.0063,True
67,7.068131,5.585001,181.506306,6.25e-05,57.7443,False
68,7.044393,5.566294,181.585896,6.25e-05,58.4661,False
69,7.04957,5.563805,181.65967,6.25e-05,57.9506,False
70,7.024594,5.59701,180.942352,6.25e-05,58.1688,True
71,7.055363,5.56919,181.021174,6.25e-05,58.4878,False
72,7.049726,5.550392,181.180926,6.25e-05,59.0423,False
73,7.076412,5.52333,181.695147,6.25e-05,55.9843,False
74,7.005239,5.549337,181.128704,6.25e-05,57.8378,False
75,7.040644,5.537496,181.125739,6.25e-05,56.8634,False
76,7.05731,5.517378,181.293182,6.25e-05,57.1045,False
77,6.976484,5.538944,181.055223,3.125e-05,57.8217,False
78,7.021967,5.555536,180.972361,3.125e-05,57.5054,False
79,7.001456,5.56943,180.840188,3.125e-05,57.5016,True
80,7.022235,5.568352,180.826305,3.125e-05,58.9263,True
81,7.025833,5.562339,180.832154,3.125e-05,56.3741,False
82,7.020275,5.566659,180.709268,3.125e-05,56.835,True
83,7.001536,5.587726,180.542033,3.125e-05,56.0545,True
84,7.064548,5.560218,180.659409,3.125e-05,56.6745,False
85,7.007643,5.566812,180.513981,3.125e-05,56.4956,True
86,7.010274,5.582232,180.34902,3.125e-05,57.2605,True
87,7.041643,5.571934,180.413918,3.125e-05,55.1101,False
88,7.021435,5.564118,180.522153,3.125e-05,57.4011,False
89,7.035426,5.562295,180.44218,3.125e-05,55.2948,False
90,7.005335,5.570543,180.381611,3.125e-05,49.6949,False
91,7.016391,5.569539,180.294189,3.125e-05,50.4398,True
92,7.015201,5.552696,180.4617,3.125e-05,54.8195,False
93,7.021722,5.55104,180.467731,3.125e-05,58.1242,False
94,7.026474,5.544726,180.525803,3.125e-05,56.0074,False
95,7.048584,5.535746,180.711605,3.125e-05,57.2186,False
96,6.979864,5.555099,180.391301,3.125e-05,56.8216,False
97,7.014391,5.551424,180.344089,3.125e-05,57.2962,False
98,7.020869,5.555443,180.310766,1.5625e-05,56.7794,False
99,7.014098,5.557294,180.26452,1.5625e-05,56.4637,True
100,7.037246,5.549607,180.335672,1.5625e-05,56.8631,False
101,7.023825,5.545376,180.275436,1.5625e-05,56.1113,False
102,6.999299,5.550915,180.269555,1.5625e-05,56.4202,False
103,7.010299,5.553539,180.171826,1.5625e-05,56.2434,True
104,7.009695,5.55439,180.126851,1.5625e-05,56.008,True
105,7.022215,5.544567,180.189464,1.5625e-05,57.4556,False
106,7.01109,5.550716,180.106394,1.5625e-05,58.0881,True
107,7.003848,5.549773,180.081861,1.5625e-05,56.9147,True
108,7.004982,5.551445,180.043243,1.5625e-05,57.0014,True
109,7.003365,5.552041,179.977508,1.5625e-05,56.4306,True
110,7.022058,5.547263,179.97047,1.5625e-05,55.3122,True
111,7.025776,5.539883,180.053806,1.5625e-05,54.0375,False
112,7.014394,5.540243,180.012605,1.5625e-05,55.7987,False
113,6.995639,5.54584,179.936739,1.5625e-05,57.3256,True
114,6.987737,5.546732,179.877956,1.5625e-05,56.5845,True
115,7.012478,5.546756,179.843154,1.5625e-05,53.9287,True
116,7.01421,5.540753,179.858788,1.5625e-05,52.3303,False
117,7.008782,5.542819,179.861827,1.5625e-05,52.702,False
118,7.019577,5.53973,179.858799,1.5625e-05,56.2572,False
119,6.99038,5.544061,179.810215,1.5625e-05,57.2536,True
120,7.000596,5.538908,179.928068,1.5625e-05,55.9951,False
121,7.015371,5.541187,179.876316,1.5625e-05,55.9963,False
122,6.996991,5.540352,179.849291,1.5625e-05,54.2001,False
123,6.998698,5.54528,179.7417,1.5625e-05,57.4518,True
124,7.00901,5.548475,179.761065,1.5625e-05,58.8607,False
